Gen,GenAvg,BestFit
0,391.1,401
1,392.75,401
2,394.35,401
3,395.7,403
4,397.05,404
5,398.45,405
6,399.4,405
7,400.3,406
8,401.3,407
9,402.2,407
10,403,407
11,402.65,407
12,403.1,407
13,403.75,407
14,404.4,407
15,405.05,407
16,405.65,407
17,406.1,407
18,406.6,410
19,406.8,410
20,406.85,410
21,406.85,411
22,407.6,411
23,407.95,412
24,408.15,414
25,408.85,414
26,408.9,414
27,409.55,414
28,409.7,414
29,409.65,414
30,409.6,414
31,409.9,414
32,410.15,414
33,411,415
34,411.35,415
35,411.5,415
36,411.15,415
37,411.2,415
38,411.25,415
39,411.65,415
40,412.1,416
41,412.5,416
42,413.1,417
43,413.7,417
44,413.8,417
45,414.1,417
46,414.8,419
47,415.1,419
48,415.45,419
49,415.9,419
50,416.25,419
51,416.45,419
52,416.75,419
53,417.05,419
54,417.45,419
55,417.55,419
56,417.8,419
57,417.95,419
58,418.25,420
59,418.25,420
60,418.3,420
61,418.5,420
62,418.05,420
63,418.45,420
64,418.55,420
65,418.85,420
66,419.1,421
67,419.4,421
68,419.55,422
69,419.65,422
70,420.1,422
71,420.4,422
72,419.9,422
73,420.75,422
74,420.6,422
75,420.6,422
76,421,422
77,421.15,422
78,421.2,422
79,421.3,422
80,421.25,422
81,421.45,422
82,421.6,422
83,421.35,422
84,421.2,422
85,421.35,422
86,421.35,422
87,421.5,422
88,421.4,422
89,421.8,422
90,421.9,422
91,422,422
92,421.75,422
93,422,422
94,421.85,422
95,422.1,423
96,422.2,423
97,422.15,423
98,422.1,423
99,422.05,423
100,422.05,424
101,422.1,424
102,421.2,424
103,421.45,424
104,422.1,424
105,421.8,424
106,422,424
107,422.35,424
108,421.75,424
109,422.6,424
110,422.25,424
111,422.25,424
112,422.7,424
113,422.8,424
114,423,424
115,423.05,424
116,422.65,424
117,421.85,424
118,423.25,424
119,423.3,424
120,423.45,424
121,423.3,424
122,422.75,424
123,423.2,424
124,423.15,424
125,423.5,424
126,423.15,424
127,422.8,424
128,423.7,424
129,423.25,424
130,423.8,424
131,423.25,424
132,423.45,424
133,422.6,424
134,423.5,424
135,423.6,424
136,423.95,424
137,423.75,424
138,423.7,424
139,423.95,424
140,424,424
141,424.1,425
142,423.75,425
143,422.8,425
144,423,425
145,423.55,425
146,423.95,425
147,424.1,425
148,424.25,425
149,424.4,425
150,424.5,425
151,424.5,425
152,424.65,425
153,424.7,425
154,424.65,425
155,424.8,425
156,424.55,425
157,423.95,425
158,424.55,425
159,424.35,425
160,425,425
161,425,425
162,424.75,425
163,425,425
164,424.1,425
165,424.55,425
166,425,425
167,424.65,425
168,424.7,425
169,424.95,425
170,424.15,425
171,424.6,425
172,424.1,425
173,424.75,425
174,424.6,425
175,424.1,425
176,424.6,425
177,424.7,425
178,424.8,425
179,424.9,425
180,424.45,425
181,424.4,425
182,424.6,425
183,424.75,425
184,424.4,425
185,424.6,425
186,424.95,425
187,424.55,425
188,424.25,425
189,424.2,425
190,424.6,425
191,424.1,425
192,424.55,425
193,423.9,425
194,424.75,425
195,424.65,425
196,424.8,425
197,424.45,425
198,424.95,425
199,424,425
200,424.15,425
201,424.25,425
202,424.65,425
203,425,425
204,424.7,425
205,424.55,425
206,424.65,426
207,423.95,426
208,424.6,426
209,423.5,426
210,424.45,426
211,425,426
212,424.5,426
213,424.9,426
214,424.1,426
215,424.9,426
216,425.05,426
217,424.95,426
218,424.35,426
219,424.9,426
220,424.55,426
221,425.2,426
222,425.15,426
223,425.25,426
224,425.2,426
225,425.25,426
226,425.25,426
227,425.35,426
228,425.1,426
229,424.3,426
230,425.5,426
231,425.4,426
232,424.5,426
233,425.65,426
234,425.35,426
235,425.55,426
236,425.3,426
237,425.6,426
238,425.3,426
239,425.15,426
240,425.6,426
241,425.8,426
242,425.65,426
243,425.35,426
244,425.55,426
245,425.65,426
246,425.45,426
247,425.05,426
248,425.5,426
249,425.4,426
250,425.3,426
