Run Number 20
Generation,Generation Average,Best Fitness Found
0,393.75,405
1,395.7,405
2,397.3,405
3,399,407
4,399.75,407
5,401.1,407
6,402.35,407
7,403.2,407
8,403.45,407
9,404.1,407
10,404.35,407
11,405.05,407
12,405.45,407
13,405.85,407
14,406.1,408
15,406.35,408
16,406.6,408
17,406.8,408
18,407,408
19,407.25,409
20,407.45,409
21,407.7,409
22,407.9,409
23,408.05,409
24,408.05,409
25,408.2,409
26,408.25,409
27,408.5,412
28,408.7,412
29,409.1,412
30,409.5,412
31,409.9,412
32,410.3,412
33,410.7,412
34,410.5,412
35,410.8,412
36,411.1,412
37,411.3,412
38,411.4,412
39,411.65,412
40,411.85,412
41,411.95,413
42,412.1,413
43,412.2,414
44,412.2,414
45,412.4,414
46,412.35,414
47,412.65,414
48,412.75,414
49,412.9,414
50,413.1,414
51,413.3,414
52,413.4,414
53,413.55,414
54,413.5,414
55,413.55,414
56,413.75,414
57,413.8,414
58,413.85,415
59,414.05,415
60,414.2,415
61,414.1,415
62,413.5,415
63,414.4,415
64,413.95,415
65,414.35,415
66,414.6,416
67,414.4,416
68,414.7,416
69,414.75,416
70,414,416
71,414.65,416
72,414.75,416
73,414.75,416
74,414.35,416
75,414.75,416
76,415.1,416
77,414.9,416
78,414.85,416
79,414.8,416
80,415.25,416
81,415.25,416
82,414.75,416
83,415.2,416
84,415.4,416
85,415.6,417
86,415.75,417
87,415.95,418
88,416,418
89,415.65,418
90,415.85,418
91,415.9,418
92,415.9,418
93,416.25,418
94,415.9,418
95,416.65,418
96,416.55,418
97,416.75,418
98,416.7,418
99,416.75,418
100,417.1,418
101,416.2,418
102,417.1,418
103,417.15,418
104,417.3,418
105,417.3,418
106,417.5,418
107,416.8,418
108,417.7,418
109,417.35,418
110,417.8,418
111,418,419
112,417.65,419
113,418.05,419
114,417.95,419
115,417.75,419
116,417,419
117,418.15,419
118,417.4,419
119,418.35,419
120,418.45,419
121,418.4,419
122,418.3,419
123,418.35,419
124,418.2,419
125,418.55,419
126,418,419
127,417.8,419
128,418.55,419
129,417.75,419
130,418.75,419
131,418.6,419
132,418.9,419
133,417.75,419
134,418.65,419
135,418.85,419
136,419,419
137,418.75,419
138,418.95,420
139,418.4,420
140,419,420
141,418.65,420
142,418.95,420
143,419,420
144,418.8,420
145,418.8,420
146,419.2,421
147,418.65,421
148,418.9,421
149,418.3,421
150,419.1,421
151,418.4,421
152,419.35,421
153,419.65,421
154,419.75,421
155,419.6,421
156,419.65,421
157,420.15,421
158,420.1,421
159,420.35,421
160,419.9,421
161,420.2,421
162,420.65,421
163,420.1,421
164,420.65,421
165,419.95,421
166,420.15,421
167,420.35,421
168,420.75,421
169,420.9,421
170,420.75,421
171,420.6,421
172,420.65,421
173,420.9,421
174,420.6,421
175,420.6,421
176,420.35,421
177,420.55,421
178,420.8,421
179,420.95,421
180,420.5,421
181,420.5,421
182,420.65,421
183,420.95,421
184,421,421
185,421,421
186,420.45,421
187,420.6,421
188,420.5,421
189,420.6,421
190,420.85,421
191,420.85,421
192,421,421
193,420.7,421
194,419.95,421
195,420.95,421
196,420.8,421
197,420.6,421
198,420.25,421
199,420.2,421
200,420.7,421
201,420.1,421
202,420.9,421
203,421,421
204,420.55,421
205,420.2,421
206,420.25,421
207,420.4,421
208,420.8,421
209,421,421
210,421,421
211,420.85,421
212,420.45,421
213,419.5,421
214,421,421
215,420.6,421
216,420.35,421
217,420.85,421
218,421,421
219,420.7,421
220,420.65,421
221,420.85,421
222,420.95,421
223,420.35,421
224,421,421
225,421,421
226,419.7,421
227,420.55,421
228,421,421
229,420.5,421
230,420.75,421
231,420.85,421
232,421,421
233,420.95,421
234,421,421
235,420.15,421
236,419.9,421
237,420.2,421
238,419.6,421
239,420.05,421
240,420.45,421
241,420.7,421
242,421,421
243,420.9,421
244,420.2,421
245,420.9,422
246,420.95,422
247,420.9,422
248,420.45,422
249,421.15,422
250,420,422
