Run Number 9
Generation,Generation Average,Best Fitness Found
0,394.5,411
1,397.5,411
2,399.4,411
3,400.9,411
4,402.65,411
5,404.3,411
6,405.3,412
7,406.8,414
8,408,414
9,409.2,414
10,409.55,414
11,410.15,414
12,410.6,414
13,410.75,414
14,411.5,414
15,411.85,414
16,411.95,414
17,412,414
18,412.2,414
19,412.05,414
20,412.15,414
21,412.45,414
22,412.55,414
23,412.55,414
24,413.15,414
25,413.45,414
26,413.45,414
27,413.2,414
28,412.85,414
29,412.8,414
30,413.1,414
31,413.35,414
32,413.7,414
33,413.9,414
34,413.75,414
35,414,414
36,413.65,414
37,413.85,414
38,413.55,414
39,414,414
40,413.45,414
41,412.45,414
42,413.85,414
43,413.3,414
44,413.8,414
45,413.65,414
46,413.8,414
47,413.25,414
48,413.45,414
49,413.8,414
50,413.35,414
51,413.9,414
52,413.3,414
53,413.75,414
54,413.15,414
55,414,414
56,413.35,414
57,413.65,414
58,413.35,414
59,413.8,414
60,414,414
61,413.65,414
62,413.6,414
63,413.05,414
64,413.75,414
65,412.95,414
66,412.85,414
67,413.9,414
68,414,414
69,413.9,414
70,412.95,414
71,413.85,414
72,413.6,414
73,413.95,414
74,413.9,414
75,412.95,414
76,413.35,414
77,413.4,414
78,413.7,414
79,413.3,414
80,413.2,414
81,412.9,414
82,412.3,414
83,412.45,414
84,412.9,414
85,413.35,414
86,413.35,414
87,413.5,414
88,413.4,414
89,413.5,414
90,413.55,414
91,413.95,414
92,413.8,414
93,413.95,414
94,413.35,414
95,413.35,414
96,413.65,414
97,413.4,414
98,413.65,414
99,412.9,414
100,413.45,414
101,413.7,414
102,413.7,414
103,413.95,414
104,413.1,414
105,413.45,414
106,413.85,414
107,413.65,414
108,413.15,414
109,413.9,414
110,414,414
111,413.55,414
112,413.8,414
113,413.3,414
114,413.4,414
115,413.95,414
116,414.1,415
117,413.95,415
118,414.2,415
119,414.3,415
120,414.05,415
121,414.35,415
122,414.2,415
123,413.55,415
124,414.1,415
125,414.65,416
126,413.85,416
127,414.05,416
128,414.2,416
129,414.3,416
130,414.55,416
131,414.75,416
132,414.95,416
133,413.95,416
134,414.5,416
135,414.8,416
136,414.3,416
137,414.5,416
138,414.95,416
139,415.3,416
140,414.95,416
141,414.95,416
142,415.15,416
143,415.4,416
144,415.2,416
145,415.25,416
146,415.3,416
147,415.15,416
148,415.4,416
149,415.35,416
150,415.75,416
151,415.05,416
152,415.4,416
153,415.7,416
154,415.5,416
155,415.65,416
156,415.75,416
157,415.9,416
158,415.7,416
159,415.15,416
160,415.45,416
161,415.85,416
162,415.45,416
163,415.85,416
164,415.7,416
165,415.45,416
166,415.85,416
167,415.8,416
168,415.9,416
169,415.65,416
170,415.15,416
171,415.55,416
172,415.5,416
173,415.4,416
174,414.75,416
175,415.05,416
176,414.8,416
177,415.3,416
178,415.2,416
179,415.3,416
180,414.8,416
181,415.35,416
182,415,416
183,415.45,416
184,415.55,416
185,415.85,416
186,415.4,416
187,415.95,416
188,415.1,416
189,415.35,416
190,416,416
191,415.6,416
192,415.6,416
193,415.5,416
194,415.35,416
195,415.1,416
196,415.7,416
197,415.55,416
198,415.65,416
199,415.8,416
200,415.8,416
201,415.5,416
202,415,416
203,414.35,416
204,414.85,416
205,414.55,416
206,415.4,416
207,415.15,416
208,415.35,416
209,415.65,416
210,415.7,417
211,416,417
212,415.95,417
213,416.3,417
214,415.2,417
215,416.05,417
216,415.9,417
217,416.3,417
218,416.05,417
219,416.35,417
220,415.6,417
221,416.4,417
222,415.85,417
223,416.1,417
224,416.45,417
225,416.3,417
226,416.6,417
227,416.2,417
228,416.7,417
229,416.3,417
230,415.8,417
231,416.55,417
232,416.4,417
233,416.9,417
234,416.85,417
235,416.45,417
236,416.55,417
237,416.65,417
238,416.7,417
239,416.85,417
240,416.8,417
241,416.4,417
242,416.55,417
243,416.95,417
244,416.4,417
245,416.6,418
246,417,418
247,416.6,418
248,416.9,418
249,416.7,418
250,417.3,418
