Gen,GenAvg,BestFit
0,392.4,401
1,393.35,401
2,394.6,401
3,395.45,401
4,396.7,409
5,397.9,409
6,399.5,411
7,400.65,412
8,401.55,412
9,401.9,412
10,402.65,412
11,403.55,414
12,404.45,414
13,405.55,414
14,406.5,414
15,407.5,414
16,408.3,414
17,408.4,414
18,409.1,414
19,409.6,414
20,410.2,414
21,410.6,414
22,410.85,414
23,410.8,414
24,411.2,414
25,411.7,414
26,411.45,414
27,412.15,414
28,412.3,415
29,412.4,415
30,412.6,415
31,412.25,415
32,413.05,415
33,413.55,415
34,413.25,415
35,414,415
36,414.3,415
37,413.85,415
38,413.75,415
39,413.95,415
40,414.25,415
41,414.5,416
42,413.95,416
43,414.25,416
44,414.6,416
45,414.5,416
46,414.4,416
47,414.55,416
48,414.65,416
49,414.9,416
50,415.1,416
51,415,416
52,415.35,416
53,415.1,416
54,415.65,416
55,415.2,416
56,415.4,416
57,415,416
58,415.2,416
59,415.35,416
60,415.4,416
61,415.8,416
62,414.9,416
63,415.85,416
64,415.4,416
65,415.6,416
66,415.55,416
67,415.3,416
68,415.7,416
69,415.4,416
70,415.35,416
71,415.45,416
72,415.3,416
73,415.6,416
74,415.2,416
75,414.9,416
76,414.95,416
77,415.05,416
78,415.8,416
79,414.9,416
80,414.55,416
81,415.2,416
82,415.6,416
83,414.95,416
84,415.45,416
85,415.45,416
86,415.85,416
87,415.95,416
88,415.2,416
89,415.6,416
90,415.85,416
91,415.55,416
92,415.65,416
93,415.6,416
94,415.5,416
95,415.55,416
96,415.65,416
97,415.65,416
98,415.1,416
99,415.6,416
100,415.6,416
101,415.35,416
102,415.6,416
103,416,416
104,415.2,416
105,415.5,416
106,415.35,416
107,414.95,416
108,414.8,416
109,415.8,416
110,416,416
111,415.6,416
112,415.6,416
113,415.55,416
114,415.55,416
115,414.8,416
116,414.6,416
117,415.55,416
118,415.5,416
119,415.9,416
120,415.2,416
121,415.75,416
122,415.85,416
123,414.95,416
124,414.65,416
125,415,416
126,414.95,416
127,414.6,416
128,414.9,416
129,414.5,416
130,414.4,416
131,413.85,416
132,414.85,416
133,414.6,416
134,414.55,416
135,415.2,416
136,415.25,416
137,415.75,416
138,415.6,416
139,415.9,416
140,415.9,416
141,415.05,416
142,415.45,416
143,415.55,416
144,415.55,416
145,414.6,416
146,414.95,416
147,415.75,416
148,415.6,416
149,415.9,416
150,416,416
151,415.6,416
152,416,416
153,415.2,416
154,415.65,416
155,415.65,416
156,414.75,416
157,414.65,416
158,414.9,416
159,415.65,416
160,415.5,416
161,415.85,416
162,415.45,416
163,415.55,416
164,415.35,416
165,415.35,416
166,415.6,416
167,415.25,416
168,415.25,416
169,415.95,416
170,415.65,416
171,415.6,416
172,415.55,416
173,415.2,416
174,415.8,416
175,415.4,416
176,415.95,416
177,415.8,416
178,415.65,416
179,415.25,416
180,415.05,416
181,415.3,416
182,415.4,416
183,415.4,416
184,416,416
185,415.65,417
186,415.95,417
187,414.6,417
188,415.25,417
189,415.35,417
190,414.85,417
191,415.8,417
192,416,417
193,415.4,417
194,415.9,417
195,415.4,417
196,415.95,417
197,416.3,417
198,415.95,417
199,416.45,417
200,416.55,417
201,415.6,417
202,415.5,417
203,415.8,417
204,415.85,417
205,416.1,417
206,416.25,417
207,416.75,417
208,415.7,417
209,416.05,417
210,416.9,417
211,417,417
212,416.15,417
213,416.9,417
214,416.85,417
215,416.45,417
216,416.55,417
217,416.3,417
218,417,417
219,416.05,417
220,415.55,417
221,416.15,417
222,416.1,417
223,416.3,417
224,416.55,417
225,416.7,417
226,416.2,417
227,416.15,417
228,416.2,417
229,416.05,417
230,415.95,417
231,415.9,417
232,416.2,417
233,415.6,417
234,415.9,417
235,416.75,417
236,416.45,417
237,416.65,417
238,416.9,417
239,416.6,417
240,416.25,417
241,416.4,417
242,416.5,417
243,416.2,417
244,416.35,417
245,415.6,417
246,416.4,417
247,416.05,417
248,416,417
249,416.2,417
250,416.05,417
