Gen,GenAvg,BestFit
0,391.05,407
1,394.65,407
2,398.1,407
3,400.2,407
4,401.5,407
5,402.6,408
6,403.5,408
7,404.3,408
8,405.1,409
9,405.7,409
10,406.2,411
11,406.55,411
12,407.3,411
13,407.35,411
14,407.75,411
15,407.85,411
16,408.55,412
17,409,412
18,408.9,412
19,408.65,412
20,408,412
21,408.45,412
22,409.4,412
23,409.5,412
24,409.4,412
25,409.35,412
26,409.5,412
27,409.4,412
28,409.4,412
29,409.9,412
30,410.15,412
31,410.1,412
32,410.45,412
33,410.7,412
34,410.15,412
35,409.75,412
36,410.55,412
37,410.6,412
38,410.1,412
39,410.85,412
40,410.9,412
41,411.25,412
42,411.15,412
43,411.1,412
44,411.15,412
45,411.6,412
46,411.7,412
47,411.6,412
48,411.5,412
49,411.55,412
50,411.6,412
51,410.7,412
52,411.3,412
53,411.75,412
54,411.6,412
55,411.1,412
56,411.45,412
57,411.95,413
58,411.8,413
59,411.85,413
60,411.8,413
61,412.1,413
62,411.6,413
63,411.95,413
64,412.3,413
65,411.85,413
66,412.25,413
67,412.2,413
68,412.15,413
69,412.55,413
70,412.65,413
71,412.15,413
72,412.2,413
73,412.7,413
74,411.8,413
75,412.15,413
76,412.15,413
77,412.9,413
78,413,413
79,413,413
80,412.1,413
81,412.7,413
82,412.9,413
83,412.25,413
84,412.6,413
85,413,413
86,412.55,413
87,412.4,413
88,412.4,413
89,412.95,413
90,412.9,413
91,412.85,413
92,411.8,413
93,412.6,413
94,412.9,413
95,412.9,413
96,412.3,413
97,413,413
98,412.4,413
99,412.55,414
100,412.25,414
101,413.1,414
102,412.5,414
103,412.75,414
104,413.3,414
105,412.65,414
106,412.65,414
107,413.35,414
108,412.5,414
109,412.95,414
110,412.6,414
111,412.8,414
112,413.35,414
113,413.6,414
114,413.65,414
115,412.65,414
116,413.2,415
117,413.75,415
118,413.7,415
119,413.9,415
120,414.15,415
121,413.7,415
122,414.3,415
123,414,415
124,413.95,415
125,414.15,415
126,414.5,415
127,413.05,415
128,414,415
129,413.7,415
130,413.3,415
131,414.45,415
132,414.35,415
133,413.95,415
134,414,415
135,414.4,415
136,414.65,415
137,414.85,415
138,414.8,415
139,413.75,415
140,413.95,415
141,414.95,415
142,414.25,415
143,413.85,415
144,414.35,415
145,414.55,415
146,414.6,415
147,414.9,417
148,414.3,417
149,414.7,417
150,415.2,417
151,414.85,417
152,414.65,417
153,414.55,417
154,414.55,417
155,415.25,417
156,414.4,417
157,415.35,417
158,415.5,417
159,415.35,417
160,415,417
161,415.2,417
162,415.75,417
163,415.5,417
164,416,417
165,414.55,417
166,415.15,417
167,415.1,417
168,415.3,417
169,415.8,417
170,415.75,418
171,415.6,418
172,416.6,418
173,416.45,418
174,417.3,419
175,417.4,419
176,417.3,419
177,417.7,419
178,417.85,419
179,418.05,419
180,417.8,419
181,418.2,419
182,418.45,419
183,418.45,419
184,418.35,419
185,418.4,419
186,418.45,419
187,418.5,419
188,418.45,419
189,418.25,419
190,418.75,419
191,418.85,419
192,418.75,419
193,418.75,420
194,417.9,420
195,418.9,420
196,418.7,420
197,419.2,420
198,418.8,420
199,418.45,420
200,419.15,420
201,419.2,420
202,419.4,420
203,419.45,421
204,419.2,421
205,419.7,421
206,419.35,421
207,419.65,421
208,419.9,421
209,419.55,421
210,420.15,421
211,420.3,422
212,420.5,422
213,420.25,422
214,420.75,422
215,420.85,422
216,420.8,422
217,421.05,422
218,421.25,422
219,421.45,423
220,420.85,423
221,421.75,424
222,422,424
223,422.05,424
224,421.95,424
225,422.6,424
226,422.55,424
227,422.65,424
228,422.25,424
229,422.05,424
230,422.5,424
231,422.65,424
232,422.45,424
233,423.2,424
234,423.3,424
235,423.45,424
236,422.9,424
237,423.05,424
238,423.45,424
239,423.75,424
240,423.5,424
241,423.9,424
242,423.9,424
243,423.95,424
244,422.25,424
245,423.65,424
246,423.95,424
247,423.5,424
248,423.7,424
249,424,424
250,423.4,424
