Gen,GenAvg,BestFit
0,387.7,407
1,391.4,407
2,393.75,407
3,396.5,407
4,398.5,407
5,400.35,407
6,401.85,407
7,402.55,407
8,403.7,407
9,404.65,407
10,405.45,408
11,405.95,408
12,406.3,409
13,406.9,409
14,407.25,409
15,407.25,410
16,407.3,410
17,407.55,410
18,407.8,411
19,408.1,411
20,407.75,411
21,407.9,411
22,408.75,411
23,409,411
24,409.45,412
25,409.05,412
26,409.45,412
27,409.6,412
28,410,412
29,410.35,412
30,410.55,412
31,410.4,412
32,410.7,412
33,410.85,412
34,410.85,412
35,411.15,412
36,411.3,412
37,411.35,412
38,410.85,412
39,411.4,412
40,411.1,412
41,411,412
42,411.35,412
43,411.5,412
44,411.65,412
45,411.65,412
46,411.7,412
47,411.75,412
48,411.1,412
49,411.75,412
50,410.15,412
51,411.75,412
52,411.75,412
53,411.6,412
54,411.7,412
55,411.75,412
56,411.65,412
57,411.75,412
58,410.95,412
59,411.65,412
60,411.65,412
61,411.7,413
62,411.95,413
63,412.1,413
64,412.05,413
65,412.25,414
66,412.05,414
67,412,414
68,412.3,414
69,412.55,414
70,412.65,414
71,412.7,414
72,412.55,414
73,412.55,414
74,412.65,414
75,412.9,414
76,413,414
77,412.65,414
78,413.2,414
79,413.4,414
80,413.6,414
81,413.4,414
82,413.75,414
83,413.8,414
84,413.85,414
85,413.65,414
86,413.9,414
87,413.55,414
88,413.25,414
89,413.8,414
90,413.9,414
91,413.95,414
92,413.95,414
93,413.9,414
94,413.95,414
95,413.85,414
96,414,414
97,414.05,415
98,414,415
99,414.2,415
100,414.35,416
101,414.55,416
102,414.7,416
103,414.85,416
104,414.9,416
105,415.1,417
106,415.25,417
107,415.6,418
108,415.65,418
109,415.95,418
110,415.45,418
111,416.05,418
112,416.3,419
113,416.7,419
114,417,419
115,417.35,420
116,416.95,420
117,417.2,420
118,417.7,420
119,417.95,420
120,418,420
121,418.15,420
122,417.9,420
123,418.6,420
124,418.9,420
125,418.9,420
126,418.6,420
127,419.1,421
128,419.15,421
129,419.1,421
130,419.3,421
131,419.2,421
132,419.4,421
133,419.45,421
134,419.55,421
135,419.9,421
136,420.1,421
137,420.1,421
138,419.65,421
139,419.85,421
140,420.05,421
141,420.5,421
142,420.6,421
143,420.35,421
144,420.75,421
145,420.85,421
146,420.45,422
147,420.85,422
148,421.05,422
149,420.9,422
150,421.1,422
151,420.65,422
152,420.6,422
153,421,422
154,421.05,422
155,421.25,422
156,421.1,422
157,421.45,422
158,421.5,422
159,421.3,422
160,421.45,422
161,421.55,422
162,421,422
163,421.4,422
164,421.85,422
165,421.95,422
166,421.9,422
167,421.5,422
168,421.75,422
169,421.4,422
170,421.9,422
171,421.45,422
172,421.75,422
173,422,422
174,421.95,422
175,421.95,422
176,421.95,422
177,421.25,422
178,421.05,422
179,421.3,423
180,421.3,423
181,421.55,423
182,421,423
183,421.8,424
184,422.15,424
185,422.15,424
186,421.85,424
187,422.3,424
188,421.95,424
189,421.1,424
190,422.05,424
191,422.45,424
192,422.5,424
193,422.35,424
194,422.6,424
195,422.6,424
196,422.55,424
197,422.15,424
198,422.45,424
199,422.8,424
200,422.85,424
201,423.1,424
202,423.3,424
203,423.35,424
204,421.5,424
205,423.6,424
206,423.7,424
207,423.8,424
208,423.9,424
209,424,424
210,423.65,424
211,423.95,424
212,423.65,424
213,423.7,424
214,423.7,424
215,423.55,424
216,423.35,424
217,423.85,424
218,423.85,424
219,423.85,424
220,423.95,424
221,423.15,424
222,423.4,424
223,423.6,424
224,423.95,424
225,423.8,424
226,423.7,424
227,423.5,424
228,423.1,424
229,422.8,424
230,423.5,424
231,422.7,424
232,423.6,424
233,423.35,424
234,423.5,424
235,423.45,424
236,423.6,424
237,423.3,424
238,423.85,424
239,423.95,424
240,423.85,424
241,423.85,424
242,423.3,424
243,423.9,424
244,423.7,424
245,423.7,424
246,423.9,424
247,423.85,424
248,423.25,424
249,423.75,424
250,423.75,424
