Gen,GenAvg,BestFit
0,393.85,401
1,395.6,407
2,396.4,407
3,397.3,407
4,397.5,407
5,397.9,407
6,399,407
7,400.25,407
8,401.2,407
9,402.35,408
10,403.55,409
11,404.65,410
12,405.7,410
13,406.5,410
14,407.3,410
15,407.85,411
16,408.4,412
17,408.6,412
18,409.05,412
19,408.95,412
20,409.5,412
21,409.8,412
22,410.25,413
23,410.3,413
24,410.85,413
25,411.15,414
26,411.6,414
27,411.55,415
28,412.3,415
29,412.7,415
30,413,415
31,413.3,415
32,413.5,415
33,413.55,415
34,413.5,415
35,413.95,415
36,413.9,415
37,413.7,415
38,414.15,415
39,414.3,415
40,414.15,415
41,414.55,415
42,414.15,415
43,414.65,415
44,414.2,415
45,414.7,415
46,414.8,415
47,414.4,415
48,414.35,415
49,414.7,415
50,414.45,416
