Run Number 12
Generation,Generation Average,Best Fitness Found
0,394,410
1,396.25,410
2,395.8,410
3,397.1,410
4,398.85,410
5,399.1,410
6,400.75,411
7,402.3,411
8,403.8,411
9,405.35,412
10,406.9,412
11,408.2,414
12,409.7,414
13,410.45,414
14,411.1,414
15,411.65,414
16,411.5,415
17,412.3,415
18,412.1,415
19,412.85,416
20,412.95,416
21,413.15,416
22,413.5,416
23,413.55,416
24,413.2,416
25,413.55,416
26,413.75,416
27,413.85,416
28,413.55,416
29,414.3,416
30,414.4,416
31,414.75,416
32,414.7,416
33,414.95,416
34,415.1,416
35,414.7,416
36,415.4,417
37,415.6,417
38,415.65,417
39,415.75,417
40,415.9,417
41,415.9,417
42,416.1,417
43,415.7,417
44,415.95,417
45,416.35,418
46,416.5,418
47,416.4,418
48,416.2,418
49,416.6,418
50,415.9,418
