Run Number 5
Generation,Generation Average,Best Fitness Found
0,391.35,404
1,393.95,404
2,396,404
3,397.9,404
4,399.25,404
5,399.75,404
6,400.15,404
7,401.1,404
8,401.9,404
9,402.4,404
10,402.25,404
11,401.95,404
12,402.65,406
13,403.05,407
14,403.3,407
15,402.85,407
16,403.5,407
17,403.3,407
18,403.25,407
19,403.75,407
20,404.1,407
21,404.4,408
22,404.65,409
23,405.15,409
24,404.5,409
25,406.2,414
26,406.4,414
27,406.45,414
28,407.05,416
29,407.1,416
30,407.3,416
31,407.8,416
32,408.65,416
33,409.75,416
34,410.15,416
35,410.65,416
36,411.25,417
37,411.3,417
38,412.7,417
39,412.8,417
40,413.4,417
41,413.5,417
42,413.4,417
43,413.9,417
44,414.7,417
45,415.25,419
46,415.15,419
47,414.95,419
48,415.65,419
49,415.85,419
50,416,419
