Run Number 23
Generation,Generation Average,Best Fitness Found
0,391.25,412
1,394.4,412
2,397.3,412
3,399.95,412
4,402.3,412
5,404.5,412
6,405.75,412
7,407.15,413
8,408.5,413
9,409.65,413
10,410.45,413
11,411.25,416
12,411.9,417
13,412.55,417
14,413.2,417
15,413.35,417
16,413.65,417
17,414.35,417
18,414.65,417
19,414.95,418
20,415.05,418
21,415.35,418
22,415.5,418
23,415.65,418
24,416.1,418
25,416.15,418
26,416.2,418
27,416.4,418
28,416.7,418
29,416.85,418
30,417,418
31,417,418
32,416.6,418
33,417,418
34,416.4,418
35,416.65,418
36,417.15,418
37,417.5,418
38,417.55,418
39,417.35,418
40,417.1,418
41,417.7,418
42,417.8,418
43,417.85,418
44,418,419
45,418.1,419
46,418.05,419
47,418.05,419
48,418.35,420
49,418.05,420
50,418.65,420
