Gen,GenAvg,BestFit
0,393.6,410
1,396.5,410
2,397.75,410
3,399.25,410
4,400.55,410
5,401.8,410
6,403.35,411
7,404.55,411
8,405.7,411
9,406.95,411
10,408.05,411
11,408.8,411
12,409.35,411
13,409.95,412
14,410.25,412
15,410.5,412
16,410.95,413
17,411.25,413
18,411.2,413
19,411.05,413
20,411.2,413
21,411.7,413
22,411.7,413
23,412.1,415
24,412.1,415
25,411.8,415
26,411.9,415
27,412.2,415
28,412.75,415
29,413,415
30,413.1,415
31,413.25,415
32,413.3,415
33,413.05,415
34,413.8,416
35,414.1,416
36,413.95,416
37,414.1,416
38,414.15,416
39,414.15,416
40,414.9,416
41,415.25,417
42,415,417
43,415.2,417
44,415.25,417
45,415.4,417
46,415.55,417
47,415.9,418
48,415.45,418
49,416.35,418
50,416.65,418
