Run Number 29
Generation,Generation Average,Best Fitness Found
0,394.5,408
1,396.2,408
2,398.15,408
3,399.75,408
4,401,408
5,401.75,408
6,402.6,410
7,403.45,412
8,404.75,412
9,406.25,416
10,407.6,416
11,408.7,416
12,409.85,416
13,410.4,416
14,411.05,417
15,411.9,417
16,412.7,417
17,412.45,417
18,413.3,417
19,413.9,417
20,414.05,417
21,413.65,417
22,414.9,417
23,414.65,417
24,415.45,417
25,415.35,417
26,415.35,417
27,415.85,418
28,415.45,418
29,415.4,418
30,416.3,418
31,416.6,418
32,416.5,418
33,416.75,418
34,417.1,418
35,417.2,419
36,417.4,419
37,417.25,419
38,415.95,419
39,417.55,419
40,417.7,420
41,417.55,421
42,417.9,421
43,417.15,421
44,418.1,421
45,417.7,421
46,418.3,421
47,418.05,421
48,418.3,421
49,418.25,421
50,418.95,421
