Gen,GenAvg,BestFit
0,393.9,403
1,395.2,403
2,396.15,404
3,397.55,404
4,398.6,405
5,399.9,407
6,400.35,407
7,401.4,407
8,402.3,407
9,403.25,407
10,404.15,407
11,404.95,408
12,405.65,408
13,406.35,411
14,406.95,411
15,407.45,411
16,407.85,411
17,408.1,411
18,408.35,411
19,408.5,411
20,408.75,412
21,408.8,412
22,408.9,412
23,409.35,412
24,409.35,412
25,409.55,412
26,409.85,412
27,409.65,412
28,409.85,412
29,409.5,412
30,409.9,412
31,410.55,413
32,410.85,413
33,410.8,413
34,411.05,413
35,411.25,413
36,411.35,413
37,411.3,413
38,410.85,413
39,411.7,413
40,411.5,413
41,411.6,413
42,411.8,413
43,412.1,413
44,411.8,413
45,412.25,413
46,412.5,414
47,412.75,414
48,412.7,414
49,412.85,414
50,412.55,414
