Run Number 13
Generation,Generation Average,Best Fitness Found
0,389.6,402
1,391.7,402
2,394.3,405
3,395.65,405
4,396.95,405
5,398.05,405
6,399.15,405
7,400.4,406
8,400.75,406
9,401.85,406
10,402.95,407
11,403.9,412
12,404.8,412
13,406.2,419
14,407.45,419
15,409.05,422
16,410.2,422
17,411.35,422
18,413,422
19,414.7,422
20,416.05,422
21,416.75,422
22,416.9,422
23,417.1,422
24,418.05,422
25,418.9,422
26,419.15,422
27,419.45,422
28,419.95,422
29,420.25,422
30,420.5,422
31,420.65,422
32,421.1,422
33,420.35,422
34,420.85,422
35,421.5,422
36,421.8,422
37,421.5,422
38,421.3,422
39,421.4,422
40,421.85,422
41,421.7,422
42,421.5,422
43,421.45,422
44,420.9,422
45,420.6,422
46,420.6,422
47,420.95,422
48,421.3,422
49,421.55,422
50,421,422
