Gen,GenAvg,BestFit
0,389.5,403
1,392.55,403
2,394.15,403
3,395.95,403
4,397.2,403
5,397.85,403
6,398.6,405
7,399.7,407
8,400.55,407
9,401.3,407
10,402.15,407
11,403.15,410
12,403.55,410
13,404.15,410
14,403.55,410
15,404.65,410
16,405.65,410
17,406.55,410
18,407.5,412
19,408,412
20,408.7,412
21,409.2,412
22,409.05,412
23,409.85,412
24,410.15,412
25,410.15,413
26,410.7,413
27,410.75,413
28,411.25,413
29,411.6,414
30,411.9,414
31,411.95,414
32,411.65,414
33,412.05,414
34,411.95,414
35,412.35,414
36,412.7,415
37,412.45,415
38,412.8,415
39,413.15,415
40,413.5,416
41,413.85,416
42,414.2,416
43,414.3,416
44,414.55,416
45,414.5,416
46,414.35,416
47,415.05,416
48,415.3,416
49,414.9,416
50,414.95,416
