Gen,GenAvg,BestFit
0,390.8,404
1,394,404
2,395.85,404
3,397.6,405
4,399,405
5,400.05,406
6,401.05,406
7,401.95,406
8,402.75,406
9,403.4,406
10,404.1,406
11,404.55,406
12,404.9,406
13,405.2,406
14,405.45,406
15,405.6,406
16,405.75,406
17,405.85,408
18,406,408
19,406.1,408
20,406.25,408
21,406.35,408
22,406.55,408
23,406.7,408
24,406.75,408
25,406.95,408
26,407.05,408
27,407.1,408
28,407.3,408
29,407.35,408
30,406.6,408
31,407.6,409
32,407.6,409
33,407.5,409
34,407.75,409
35,407.85,409
36,408.05,409
37,408.2,409
38,407.6,409
39,408.3,409
40,408.4,409
41,408.5,409
42,408.45,409
43,408.6,409
44,408.45,409
45,408.75,409
46,408.6,409
47,408.75,409
48,408.8,409
49,408.85,409
50,408.95,409
