Gen,GenAvg,BestFit
0,389.6,405
1,393,406
2,395.2,406
3,396.95,406
4,398,406
5,398.85,406
6,399.75,406
7,400.4,406
8,400.35,406
9,400.65,406
10,401.4,406
11,402.1,406
12,402.5,406
13,403,406
14,403.6,407
15,404.25,408
16,404.55,408
17,404.75,408
18,405.05,408
19,405.3,408
20,405.7,409
21,406.2,412
22,406.5,412
23,407.15,412
24,407.8,412
25,408.45,412
26,408.8,412
27,408.95,412
28,409.6,412
29,410.05,412
30,410.5,412
31,410.6,412
32,411.1,412
33,411.15,412
34,411.4,412
35,410.85,412
36,411.3,412
37,411.3,412
38,411.2,412
39,411.45,412
40,411.7,413
41,411.7,413
42,411.75,413
43,411.55,413
44,411.85,413
45,411.95,413
46,411.7,413
47,412.25,413
48,412.3,413
49,412.45,413
50,412.05,413
