Run Number 9
Generation,Generation Average,Best Fitness Found
0,391.65,404
1,393.15,404
2,395.05,406
3,397.05,406
4,398.85,406
5,400.15,406
6,401.5,406
7,403.05,411
8,404.55,411
9,405.4,414
10,406.1,414
11,407.6,414
12,408.4,414
13,409.1,414
14,410.05,414
15,410.95,414
16,411.75,414
17,412.5,414
18,413,414
19,413,414
20,412.7,414
21,412.55,414
22,413.15,415
23,413.35,415
24,413.55,415
25,413.65,415
26,413.65,415
27,413.9,415
28,413.45,415
29,414,416
30,414.5,416
31,414.7,416
32,414.55,416
33,414.85,416
34,415.1,416
35,414.4,416
36,415.2,416
37,415.25,416
38,415.45,417
39,415.5,417
40,415.45,417
41,414.4,417
42,415.3,417
43,415.95,418
44,416.1,418
45,416.3,418
46,416.55,418
47,416.5,418
48,416.65,418
49,416.85,418
50,415.75,418
