Gen,GenAvg,BestFit
0,391.55,401
1,393.85,405
2,395.55,406
3,397,406
4,397.95,406
5,398.7,406
6,400,411
7,400.95,411
8,402.2,411
9,403.55,412
10,404.65,412
11,406.05,413
12,406.85,413
13,407.65,413
14,408.45,413
15,409.25,414
16,409.95,414
17,410.35,414
18,411.1,415
19,411.8,415
20,412.35,415
21,412.35,417
22,413.2,417
23,413.55,417
24,413.95,418
25,414.35,418
26,413.55,418
27,414.5,418
28,414.7,418
29,414.35,418
30,415.15,418
31,414.6,418
32,414.7,418
33,415.4,418
34,415.45,418
35,414.95,418
36,416.15,418
37,416,418
38,416.55,418
39,416.65,418
40,416.6,418
41,416.55,418
42,417,418
43,416.75,418
44,417.3,418
45,417.55,419
46,417.9,421
47,417.1,421
48,418.15,421
49,417.75,422
50,416.95,422
