Gen,GenAvg,BestFit
0,394.5,403
1,396.5,403
2,398.9,403
3,400.3,404
4,401.9,405
5,403.1,406
6,404.1,406
7,404.5,406
8,405.1,406
9,405.4,406
10,405.9,407
11,406.2,407
12,406.1,407
13,406.6,408
14,406.9,408
15,406.9,408
16,406.5,408
17,407.3,408
18,407,408
19,407.4,408
20,407.6,408
21,407.5,409
22,408.2,409
23,407.8,409
24,408.2,409
25,408.3,409
26,408.5,409
27,408.7,409
28,408.6,410
29,409.4,411
30,409.7,412
31,408.5,412
32,410.1,412
33,410.6,412
34,411,412
35,411.4,412
36,408.8,412
37,411.4,412
38,411.2,412
39,411.4,414
40,411.3,414
41,411.8,415
42,410.9,415
43,412.6,415
44,413,415
45,412.6,415
46,413.7,415
47,413.2,415
48,414.2,415
49,414.6,415
50,412.8,415
51,414.2,415
52,414.2,415
53,414.8,415
54,414.4,415
55,413.9,415
56,414.8,415
57,414.9,415
58,414.4,415
59,414.1,415
60,414.9,415
61,414.1,416
62,414.3,416
63,414.8,416
64,414.9,416
65,414.1,416
66,413.1,416
67,414.5,416
68,415.2,416
69,414.5,416
70,413.6,416
71,413.7,416
72,414.1,416
73,414.1,416
74,414.3,416
75,415.1,416
76,414,416
77,414.2,416
78,415.1,416
79,415.2,416
80,415.1,416
81,413.8,416
82,415.2,416
83,414,416
84,415.4,416
85,413.6,416
86,414.4,416
87,414.3,416
88,414.9,416
89,415.1,416
90,414,416
91,413.9,416
92,415.1,416
93,414.2,416
94,415.4,416
95,415.8,416
96,415.7,416
97,416,416
98,415.7,416
99,416.1,417
100,415,417
101,416.2,417
102,414.4,417
103,416.2,417
104,415.8,417
105,416.3,417
106,416.3,417
107,413.9,417
108,413.1,417
109,414.7,417
110,415.9,417
111,414.8,417
112,416.2,417
113,416,417
114,415.8,417
115,415.6,417
116,416.6,417
117,416.7,417
118,416.8,417
119,416.7,417
120,416.4,417
121,417,417
122,416.7,417
123,414.3,417
124,416.2,417
125,415.7,417
126,414.9,417
127,416.4,417
128,415.5,417
129,415.2,417
130,416.3,417
131,416.3,417
132,413.9,417
133,412.9,417
134,415.3,417
135,414.9,417
136,414.8,417
137,413.8,417
138,413.9,417
139,416.1,417
140,415.7,417
141,415.8,417
142,415.3,417
143,415.5,417
144,416,417
145,415.4,417
146,416.6,417
147,416.3,417
148,414.7,417
149,414.9,417
150,415.6,417
151,414.2,417
152,415.3,417
153,416.2,417
154,416.1,417
155,416.2,417
156,415.7,417
157,416.1,417
158,414.5,417
159,415.4,417
160,415.4,417
161,414.4,417
162,415.9,417
163,414.8,417
164,416,417
165,416.5,417
166,415.3,417
167,414.7,417
168,415.3,417
169,416.4,417
170,414.9,417
171,416.5,417
172,416.1,418
173,415.7,418
174,415.6,418
175,415.7,418
176,416.6,418
177,416.2,418
178,416.6,418
179,415.4,418
180,416.1,418
181,416.4,419
182,417.5,419
183,415.5,419
184,418.1,419
185,418.1,419
186,418.3,419
187,416.3,419
188,418.7,419
189,417.5,419
190,417.9,419
191,418.4,419
192,418.6,419
193,417.9,419
194,417.1,419
195,419,419
196,416.8,419
197,416.9,419
198,416.7,419
199,415.9,419
200,417.5,419
201,418.4,419
202,417.9,420
203,416.7,420
204,416.7,420
205,417.5,420
206,418.8,420
207,418.7,420
208,419.1,420
209,417.7,420
210,419.1,420
211,419.4,420
212,414.8,420
213,419.3,420
214,417.5,420
215,418.5,420
216,419.3,420
217,418.4,420
218,418.8,420
219,418.8,420
220,419.8,420
221,419.1,420
222,419.4,420
223,418.9,420
224,418.3,420
225,419.5,420
226,418.4,420
227,419.1,420
228,418.6,420
229,419.8,420
230,419.4,420
231,420,420
232,419.7,420
233,420,420
234,418.8,420
235,419.6,420
236,418.5,420
237,419.4,420
238,418.5,420
239,418.9,420
240,419.3,420
241,419.4,420
242,418.4,420
243,418.4,420
244,418.9,420
245,418.5,420
246,419.2,420
247,417.1,420
248,418.1,420
249,419.2,420
250,419.7,420
