Gen,GenAvg,BestFit
0,389.9,399
1,393.4,404
2,396.1,404
3,396.9,404
4,398,404
5,399.4,404
6,401.2,406
7,401.8,406
8,403.4,406
9,404.3,406
10,405.2,409
11,406.6,414
12,407.4,414
13,409.1,414
14,410.7,415
15,411.4,415
16,412.9,415
17,413.1,415
18,413.6,416
19,414,416
20,414.5,416
21,413.2,416
22,413.6,416
23,415,416
24,414.5,416
25,415.3,416
26,414.7,416
27,415.3,416
28,415.6,416
29,415.8,416
30,415.2,416
31,415.8,416
32,416,416
33,416.1,417
34,415,417
35,416.2,417
36,416.4,417
37,416.4,417
38,416.2,417
39,416.2,417
40,416.6,417
41,416.7,417
42,416.8,417
43,417,417
44,417,417
45,416.3,417
46,417,418
47,412.6,418
48,416.9,418
49,414.3,418
50,416.2,418
51,417.4,419
52,417,419
53,417.6,419
54,417.9,419
55,417.2,419
56,418.4,420
57,418.4,420
58,417.4,420
59,418.3,420
60,418,420
61,417.3,420
62,418.9,420
63,419.2,420
64,419.6,420
65,419.8,420
66,419.4,420
67,419.8,420
68,418.6,420
69,417.7,420
70,418,420
71,418.3,420
72,418.9,420
73,418.2,420
74,419.3,420
75,419.9,420
76,419.6,420
77,419.1,420
78,418.9,420
79,419.8,420
80,416.8,420
81,419.9,420
82,419.3,420
83,420,420
84,418.2,420
85,419,420
86,419.2,420
87,419,420
88,418.9,420
89,419.6,420
90,420,420
91,418.9,420
92,419.7,420
93,419,420
94,419.4,420
95,419.6,420
96,420,420
97,419.3,420
98,420,420
99,419,420
100,418,420
101,420,420
102,419.8,420
103,418.4,420
104,418.6,420
105,419.1,420
106,419.5,420
107,419.7,420
108,419.1,420
109,418.6,420
110,419,420
111,419.8,420
112,419.6,420
113,420,420
114,418.4,420
115,419.1,420
116,419.1,420
117,419.3,420
118,418.6,420
119,418.7,420
120,419.8,420
121,419,420
122,419.7,420
123,418.8,420
124,419,420
125,419,420
126,419,420
127,418.6,420
128,418.4,420
129,418.7,420
130,417.2,420
131,419,420
132,419,420
133,419.2,420
134,419.6,420
135,419.4,420
136,419.6,420
137,417.2,420
138,419.3,420
139,419.8,420
140,419.1,420
141,418.2,420
142,419.2,420
143,418.8,420
144,419.2,420
145,417.8,420
146,419.1,420
147,419.3,420
148,419.9,420
149,419.2,420
150,419.4,420
151,419.6,420
152,418.4,420
153,419.6,420
154,420,420
155,419.9,420
156,419.5,420
157,419.6,420
158,419.4,420
159,419.4,420
160,419.5,420
161,419.7,421
162,417.4,421
163,418.9,421
164,419.9,421
165,419.9,421
166,420.1,421
167,420,421
168,418.1,421
169,418.3,421
170,420.6,422
171,420.2,422
172,421.2,422
173,419.5,422
174,421,422
175,421.1,422
176,420.4,422
177,421.1,422
178,420.5,422
179,420.5,422
180,421.5,422
181,421.6,422
182,421.9,422
183,421.7,422
184,420.9,422
185,421,422
186,420.7,422
187,420.8,422
188,421.9,422
189,419.9,422
190,420.7,422
191,421.6,422
192,422,422
193,420.9,422
194,420.3,422
195,420.5,422
196,421.6,422
197,419.8,422
198,421.8,422
199,421.2,422
200,419.5,422
201,421.8,422
202,421.1,422
203,419.7,422
204,421.1,422
205,422,422
206,420.6,422
207,420.8,422
208,418.8,422
209,421.2,422
210,421.3,422
211,420.6,422
212,419.2,422
213,420,422
214,421.3,422
215,421.6,422
216,421.5,422
217,420.8,422
218,421.2,422
219,421,422
220,420,422
221,420.3,422
222,421.5,422
223,421.8,422
224,421.6,422
225,421.6,422
226,419.5,422
227,420.8,422
228,421.9,422
229,421.3,422
230,421.6,422
231,420.3,422
232,420.1,422
233,420.4,422
234,421.2,422
235,419.6,422
236,421.9,422
237,420.5,422
238,421,422
239,422,422
240,419.3,422
241,420.9,422
242,419.3,422
243,420.7,422
244,420,422
245,420.4,422
246,420.4,422
247,419.1,422
248,420.4,422
249,419.1,422
250,420.9,422
