Gen,GenAvg,BestFit
0,390.3,405
1,391.4,405
2,393.3,405
3,396.6,406
4,395,406
5,398.8,406
6,401.7,406
7,403.9,406
8,405,406
9,405.7,406
10,405.9,406
11,405.9,406
12,406.1,407
13,406.1,407
14,406,407
15,406.4,407
16,406.6,407
17,406.7,407
18,406.9,408
19,407.2,408
20,407.4,408
21,407.8,409
22,408.1,409
23,407.7,409
24,408.5,410
25,408,410
26,408.8,410
27,408.5,410
28,409.7,413
29,410.1,413
30,409.4,413
31,411,413
32,411.8,413
33,412.1,413
34,412.3,415
35,411.3,415
36,412,415
37,412.6,415
38,413.4,415
39,413.8,415
40,413.1,415
41,414.3,415
42,414.8,415
43,413.6,415
44,414.8,415
45,414.8,415
46,414.7,415
47,415,415
48,414.7,415
49,414.3,415
50,415,415
51,415.1,416
52,415.1,416
53,414.8,416
54,415.1,416
55,413.9,416
56,414.8,416
57,414.2,416
58,414.9,416
59,414.1,416
60,414.8,416
61,414.9,416
62,414.4,416
63,414.1,416
64,413.9,416
65,415.3,417
66,415.2,417
67,415.8,417
68,416.1,417
69,416.5,417
70,416.5,417
71,414.4,417
72,414.2,417
73,415.4,417
74,414.3,417
75,415.1,417
76,416,417
77,416.4,417
78,414.7,417
79,416.4,417
80,416.1,417
81,416.9,417
82,415.4,417
83,416.3,417
84,414.7,417
85,416.3,417
86,415.3,417
87,416.9,417
88,415.1,417
89,414,417
90,415.5,417
91,413.7,417
92,416.3,417
93,416.7,418
94,417.1,418
95,416.6,418
96,416.9,418
97,417.3,418
98,417.5,418
99,417.7,418
100,417.6,418
101,417.4,418
102,417.4,418
103,417.9,418
104,417.1,418
105,417.7,418
106,418,418
107,416,418
108,417.2,418
109,416.8,418
110,417,418
111,416.5,418
112,416.6,418
113,417.4,418
114,417.1,418
115,417.2,418
116,417.4,418
117,417.5,418
118,418,418
119,417.1,418
120,417.3,418
121,416.7,418
122,417.8,418
123,416.5,418
124,417.8,418
125,417.4,418
126,418,418
127,417.8,418
128,416.8,418
129,417,418
130,417.3,418
131,416.7,418
132,417.3,418
133,417.2,418
134,417.6,418
135,417.1,418
136,417.3,418
137,417.9,418
138,417.3,418
139,417.7,418
140,417.5,421
141,417.7,421
142,417.2,421
143,417.7,421
144,417.2,421
145,417.5,421
146,418.4,421
147,418.7,421
148,419.2,421
149,419.8,421
150,420.1,421
151,419.5,421
152,419.5,421
153,420.2,421
154,420.2,421
155,420.5,421
156,420.7,421
157,418.9,421
158,420.9,421
159,420.7,421
160,418.9,421
161,420.4,421
162,419.7,421
163,420.2,421
164,420.8,421
165,420.3,421
166,421,421
167,420.1,421
168,420.2,421
169,420.3,421
170,420.7,421
171,421,422
172,421.2,422
173,421.4,422
174,421.3,422
175,421.2,422
176,421.2,422
177,421.3,422
178,421.2,422
179,422,422
180,422,422
181,421.1,422
182,421.5,422
183,419.8,422
184,420.9,422
185,421.7,422
186,421,422
187,422.1,423
188,421.9,423
189,421,423
190,420.9,423
191,421.7,423
192,422.2,423
193,421.6,423
194,422.1,423
195,420.3,423
196,420.5,423
197,419.5,423
198,419.7,423
199,420.6,423
200,420.8,423
201,420.3,423
202,422,423
203,422.6,423
204,422.3,423
205,419.4,423
206,420.8,423
207,421.2,423
208,422.2,423
209,423,423
210,422,423
211,420.9,423
212,421.5,423
213,421.7,423
214,421.9,423
215,421.7,423
216,419.8,423
217,421.5,423
218,422.4,423
219,421.8,423
220,421.6,423
221,422.4,423
222,423,423
223,421.4,423
224,421.1,423
225,422,423
226,422.9,423
227,422.4,423
228,422.8,423
229,421.3,423
230,421.9,423
231,423,423
232,421.8,423
233,423,423
234,423,423
235,422.3,423
236,421,423
237,422.5,423
238,422.5,423
239,419.8,423
240,422.8,423
241,422.5,423
242,421.6,423
243,421.2,423
244,421.9,423
245,422,423
246,423,423
247,421.9,423
248,422.8,423
249,421.7,423
250,422.5,423
