Run Number 1
Generation,Generation Average,Best Fitness Found
0,392.75,409
1,395,409
2,397.2,409
3,398.9,409
4,400.4,409
5,402.1,410
6,403.7,410
7,404.65,410
8,405.4,410
9,406.3,412
10,407.05,412
11,407.95,412
12,408.4,412
13,409.1,412
14,409.75,413
15,410.3,414
16,410.65,414
17,411.15,414
18,411.35,414
19,411.7,414
20,412.1,414
21,411.9,414
22,412.4,415
23,412.8,415
24,413.1,415
25,413.15,415
26,413.25,415
27,413.4,415
28,413.65,415
29,413.85,415
30,414.2,416
31,414.45,416
32,414.6,416
33,414.8,416
34,415,416
35,415,416
36,414.85,416
37,415.05,416
38,415.15,416
39,415.05,416
40,415.45,417
41,415.6,417
42,415.5,417
43,415.9,417
44,415.5,417
45,416,417
46,416.25,417
47,416.25,417
48,416.25,417
49,416,417
50,416.45,417
51,416.55,417
52,416.65,417
53,416.15,417
54,416.8,417
55,416.85,417
56,416.85,417
57,416.8,417
58,415.9,417
59,417,417
60,416.2,417
61,417,417
62,416.95,417
63,416.95,417
64,417,417
65,416.7,417
66,416.65,417
67,417,417
68,416.7,417
69,417,417
70,416.95,417
71,416.6,417
72,416.3,417
73,416.6,417
74,416.1,417
75,416.75,417
76,415.85,417
77,416.1,417
78,416.45,417
79,416.35,417
80,416.95,417
81,415.4,417
82,416.8,417
83,416.35,417
84,415.75,417
85,415.85,417
86,415.8,417
87,416.55,417
88,417,417
89,417,417
90,417,417
91,417.05,418
92,417,418
93,416.75,418
94,417.05,418
95,417.1,418
96,417.2,418
97,416.95,418
98,417.05,418
99,417.3,418
100,416.95,418
101,417.4,418
102,417.25,418
103,417.4,418
104,416,418
105,417.55,418
106,417.4,418
107,416.15,418
108,417.2,418
109,417.75,418
110,417.75,418
111,417.9,419
112,417.95,419
113,417.9,419
114,418,419
115,417.7,419
116,417.65,419
117,417,419
118,417.2,419
119,418.2,419
120,417.75,419
121,418.4,420
122,418.55,420
123,418.4,420
124,417.7,420
125,418.85,420
126,418.8,420
127,418.3,420
128,419.2,420
129,418.9,420
130,419.3,420
131,419.35,420
132,419.2,420
133,418.95,420
134,419.5,420
135,419.75,420
136,419.85,420
137,419.95,420
138,419.3,420
139,419.8,420
140,419.55,420
141,419.15,420
142,419.15,420
143,419.95,420
144,419.55,420
145,419.6,420
146,420,420
147,419.25,420
148,420,420
149,419.95,420
150,419.65,420
151,419.4,420
152,419.75,420
153,419.6,420
154,419.55,420
155,419.95,420
156,419.6,420
157,419.55,420
158,419.5,420
159,419.55,420
160,419.5,420
161,420,420
162,420,420
163,419.9,420
164,419.5,420
165,419.4,420
166,419.85,420
167,419.8,420
168,420,420
169,419.4,420
170,419.8,420
171,419.5,420
172,419.35,420
173,419.35,420
174,418.95,420
175,419.55,420
176,419.75,420
177,419.8,420
178,419.75,420
179,419.05,420
180,419.5,420
181,419.8,420
182,419.85,420
183,420,420
184,419.7,420
185,419.55,420
186,419.7,420
187,418.75,420
188,419.55,420
189,419.4,420
190,419.1,420
191,419.7,420
192,419.2,420
193,419.2,420
194,418.9,420
195,419.15,420
196,419.7,420
197,420,420
198,419.8,420
199,419.1,420
200,419.7,420
201,419.65,420
202,420,420
203,419.95,420
204,419.5,420
205,419.85,420
206,419.65,420
207,420,420
208,419.6,420
209,419.6,420
210,419.8,420
211,419.35,420
212,419.35,420
213,419.2,420
214,420,420
215,420,420
216,420,420
217,419,420
218,419.8,420
219,419.65,420
220,419.85,420
221,419.7,420
222,418.95,420
223,419.95,420
224,419.55,420
225,419.45,420
226,419.15,420
227,419.6,420
228,419.6,420
229,419.45,420
230,419.95,420
231,419.95,420
232,419.55,420
233,419.6,420
234,419.7,420
235,419.55,420
236,419.65,420
237,420,420
238,418.8,420
239,419.7,420
240,419.15,420
241,420,420
242,419.95,420
243,419.8,420
244,419.55,420
245,419.55,420
246,419.55,420
247,419.55,420
248,419.7,420
249,419.6,420
250,419.95,420
