Gen,GenAvg,BestFit
0,387.25,397
1,389.7,400
2,391.25,400
3,392.85,400
4,394.15,407
5,396.15,407
6,397.5,407
7,399.1,407
8,400.5,407
9,401.65,407
10,402.55,407
11,402.95,407
12,404.25,407
13,404.8,407
14,405.5,407
15,406.2,407
16,406.1,407
17,406.75,409
18,406.45,409
19,407.15,409
20,407.4,409
21,407.5,409
22,407.55,409
23,407.8,409
24,407.7,409
25,407.6,409
26,407.95,409
27,408.05,409
28,408.25,409
29,407.75,409
30,408.45,409
31,408.85,411
32,409.25,413
33,408.7,413
34,408.7,413
35,409.35,413
36,409.25,413
37,409.75,415
38,409.85,415
39,410.35,415
40,410.45,415
41,410.95,415
42,411.1,415
43,411.75,415
44,411.8,415
45,412.35,415
46,412.7,415
47,413.2,415
48,413.5,415
49,413.55,415
50,413.55,415
51,413.65,415
52,413.6,415
53,413.85,415
54,414.05,415
55,413.95,415
56,414.25,415
57,414.5,415
58,414.7,415
59,414.9,416
60,414.9,416
61,414.25,416
62,414.7,416
63,414.75,416
64,415.1,416
65,414.85,416
66,415.2,417
67,415.15,417
68,415.35,417
69,415.15,417
70,414.6,417
71,414.95,417
72,414.4,417
73,415.25,417
74,415.75,418
75,415,418
76,415.55,418
77,415.3,418
78,415.25,418
79,415.45,418
80,415.6,418
81,415.75,418
82,416.3,418
83,415.85,418
84,416.5,418
85,416.3,418
86,416.75,418
87,416.85,418
88,417.15,418
89,417.25,418
90,417.3,418
91,417.5,418
92,417.1,418
93,417.7,418
94,417.45,418
95,417.1,418
96,417.1,418
97,417.85,418
98,417.85,418
99,418,418
100,418,418
101,417.2,418
102,418,418
103,417.6,418
104,417.8,418
105,417.95,418
106,417.6,418
107,417.5,418
108,418,418
109,417.25,418
110,417.4,418
111,417.45,418
112,417,418
113,417.85,418
114,418,418
115,417.2,418
116,417.65,418
117,417.65,418
118,417.5,418
119,417.7,418
120,417.15,418
121,417.2,418
122,417.15,418
123,417.15,418
124,416.55,418
125,417.45,418
126,417.85,418
127,417.8,418
128,417.85,418
129,417.85,418
130,418.05,419
131,417.1,419
132,417.8,419
133,417.7,419
134,417.85,419
135,417.95,419
136,417.45,419
137,418.1,419
138,417.65,419
139,418.45,419
140,417.8,419
141,418.3,419
142,418.15,419
143,418.35,419
144,418.15,419
145,418.45,419
146,418.65,419
147,418.75,419
148,418,419
149,418.7,419
150,418.25,419
151,418.9,419
152,418.1,419
153,418.45,419
154,418.95,419
155,418.9,419
156,418.5,419
157,418.6,419
158,418.9,419
159,418.6,419
160,418.1,419
161,418.55,419
162,418.6,419
163,418.55,419
164,419,419
165,418.3,419
166,418.75,419
167,418.35,419
168,418.5,419
169,418.3,419
170,418.7,419
171,418.55,419
172,417.9,419
173,418.4,419
174,417.95,419
175,418.65,419
176,418.7,419
177,418.95,419
178,417.85,419
179,418.45,419
180,418.95,419
181,418.75,419
182,419,419
183,418.15,419
184,417.8,419
185,418.55,419
186,418.7,419
187,418.35,419
188,419,419
189,418.5,419
190,418.65,419
191,417.75,419
192,418.55,419
193,418.1,419
194,418.4,419
195,418.95,419
196,418.95,419
197,418.5,419
198,418.75,419
199,418.5,419
200,419,419
201,418.15,419
202,418.1,419
203,418.35,419
204,419,419
205,417.5,419
206,418.3,419
207,418.5,419
208,418.8,420
209,418.3,420
210,417.65,420
211,417.25,420
212,417.85,420
213,416.15,420
214,417.75,420
215,418.05,420
216,418.7,420
217,419.25,420
218,419.3,420
219,419,421
220,419.5,421
221,419.45,421
222,419.35,421
223,419.3,421
224,419.3,421
225,419.4,421
226,420,421
227,420.2,421
228,420.15,421
229,420.5,421
230,419.7,421
231,420.2,421
232,420.45,421
233,420.3,421
234,420.65,421
235,420.5,421
236,420.55,421
237,420.6,421
238,419.6,421
239,420.5,421
240,420.9,421
241,420.95,421
242,420.35,421
243,420.95,421
244,420.5,421
245,420.3,421
246,420.05,421
247,420.7,421
248,420.75,421
249,420.25,421
250,420.75,421
