Run Number 22
Generation,Generation Average,Best Fitness Found
0,394.2,405
1,396.25,405
2,397.6,405
3,399.05,405
4,400.25,405
5,401.1,405
6,402.1,405
7,402.95,405
8,403.7,405
9,404.25,405
10,404.5,405
11,404.8,405
12,404.8,405
13,404.95,405
14,405,405
15,405.05,406
16,405.05,406
17,405.05,406
18,404.9,406
19,405.15,406
20,405.05,406
21,405.3,407
22,405.5,407
23,405.75,408
24,406,408
25,406.25,408
26,406.5,408
27,406.8,408
28,407.1,408
29,407.2,408
30,407.4,408
31,407.65,409
32,407.5,409
33,407.95,409
34,408,409
35,408.15,409
36,408.4,410
37,408.45,410
38,408.3,410
39,408.6,410
40,408.8,410
41,408.95,410
42,409.15,410
43,409.35,410
44,409.55,410
45,409.65,410
46,409.75,410
47,409.85,410
48,409.95,411
49,410.1,411
50,410.15,411
51,410.25,411
52,410.25,411
53,410.3,411
54,410.45,412
55,410.45,412
56,410.5,412
57,410.85,412
58,411.05,413
59,411.25,413
60,411.55,413
61,411.85,413
62,411.35,413
63,411.8,413
64,412.1,413
65,412.3,413
66,412.5,413
67,412.65,413
68,412.7,413
69,412.95,415
70,413.05,415
71,413.45,416
72,413.75,416
73,414,416
74,414.35,417
75,414.1,417
76,414.85,417
77,415.25,417
78,415.1,417
79,415.85,417
80,415.95,417
81,416.05,417
82,416.45,421
83,416.65,421
84,417,421
85,417.2,421
86,416.35,421
87,417.3,421
88,416.95,421
89,418.05,421
90,417.9,421
91,418.5,421
92,418.85,421
93,419.25,421
94,419.65,421
95,419,421
96,419.65,421
97,420.15,421
98,420.35,421
99,419.85,421
100,419.2,421
101,420.35,421
102,420.4,421
103,420.4,421
104,420.1,421
105,420,421
106,420.7,421
107,420.85,421
108,420.3,421
109,420.6,421
110,420.3,421
111,421.1,423
112,420.6,423
113,420.85,423
114,420.6,423
115,421.15,423
116,421.4,423
117,421.6,423
118,421.85,424
119,421.8,424
120,422.25,424
121,422.45,424
122,422.65,424
123,422.5,424
124,422.25,424
125,422.5,424
126,422.85,424
127,423.2,424
128,423.35,424
129,423.3,424
130,423.5,424
131,423.6,424
132,422.95,424
133,422.7,424
134,423.7,424
135,423.4,424
136,423.8,424
137,423.5,424
138,423.9,424
139,424.05,425
140,423.5,425
141,423.65,425
142,423.7,425
143,423.95,425
144,424.1,425
145,424.3,425
146,424.1,425
147,424.4,425
148,423.6,425
149,424.5,425
150,424.55,425
151,424.45,425
152,424.4,425
153,424.7,425
154,424.3,425
155,424.6,425
156,424.55,425
157,424.9,425
158,424.8,425
159,424.55,425
160,424.75,425
161,424.65,425
162,424.5,425
163,424.95,425
164,424.25,425
165,424.85,425
166,424.6,425
167,424.75,425
168,424.5,425
169,424.7,425
170,424.3,425
171,424.95,425
172,424.85,425
173,424.75,425
174,424,425
175,424.85,425
176,424.55,425
177,424.45,425
178,425,425
179,424.5,425
180,424.8,425
181,424.8,425
182,424.45,425
183,424.7,425
184,424.8,425
185,424.85,425
186,424.7,425
187,424.15,425
188,424.8,425
189,425,425
190,423.45,425
191,424.4,425
192,424.65,425
193,424.65,425
194,424.85,425
195,424.95,425
196,424.85,425
197,424.8,425
198,425,425
199,424.75,425
200,424.95,425
201,424.5,425
202,424.9,425
203,424.8,426
204,424.45,426
205,424.85,426
206,425,426
207,425.1,426
208,425.15,426
209,424.6,426
210,424.95,426
211,424.6,426
212,424.65,426
213,424.55,426
214,425.1,426
215,424.7,426
216,424.8,426
217,424.85,426
218,424.9,426
219,424.3,426
220,425.2,426
221,425.3,426
222,425.05,426
223,425.6,426
224,425.35,426
225,425.75,426
226,425.4,426
227,425.2,426
228,425.85,426
229,425.75,426
230,426,426
231,426.05,427
232,425.1,427
233,425.55,427
234,425.5,427
235,426.2,427
236,425.2,427
237,426,427
238,426.4,427
239,426.15,427
240,425.95,427
241,426.6,427
242,426.25,427
243,426.7,427
244,425.95,427
245,426.3,427
246,426.15,427
247,426.8,427
248,426.75,427
249,426.25,427
250,426.6,427
