Run Number 14
Generation,Generation Average,Best Fitness Found
0,393.65,403
1,395.65,403
2,396.95,403
3,398.25,405
4,399.2,405
5,400.25,405
6,400.75,405
7,401.45,405
8,401.5,405
9,402,405
10,402.7,405
11,403.2,405
12,403.7,405
13,403.95,405
14,404.05,405
15,404.1,405
16,404.25,405
17,404.25,405
18,404.2,405
19,404.55,405
20,404.5,405
21,404.85,405
22,405,405
23,404.6,405
24,404.75,405
25,404.9,405
26,404.95,405
27,404.3,405
28,404.75,405
29,404.85,405
30,404.85,405
31,404.75,405
32,404.85,405
33,405,405
34,405,405
35,404.75,405
36,404.6,405
37,404.8,405
38,404.5,405
39,404.85,405
40,404.7,405
41,404.85,405
42,404.85,405
43,404.65,405
44,405,405
45,404.75,405
46,404.1,405
47,404.65,405
48,405.05,406
49,405.35,410
50,405.65,411
51,406.2,411
52,406.55,411
53,407,411
54,407.6,411
55,407.6,411
56,408.05,411
57,408,411
58,408.9,411
59,409.45,411
60,409.95,411
61,410.45,411
62,410.5,411
63,410.75,411
64,410.9,411
65,411,411
66,410.05,411
67,410.8,411
68,411,412
69,410.8,412
70,411.15,412
71,411.2,412
72,411.2,412
73,411.25,412
74,411.3,412
75,411.2,412
76,411.35,413
77,411.6,414
78,411.5,414
79,411.5,414
80,411.75,414
81,412.05,414
82,412.1,414
83,412.4,414
84,411.65,414
85,412.5,414
86,412.6,414
87,412.75,414
88,413.1,414
89,413.3,414
90,413.5,414
91,413.7,414
92,413.9,414
93,413.6,414
94,413.7,414
95,413.75,414
96,414.05,415
97,413.8,415
98,413.4,415
99,413.9,415
100,414,415
101,414.05,415
102,414,415
103,414.3,415
104,413.8,415
105,414.45,416
106,414.6,416
107,414.65,416
108,414.25,416
109,414.5,416
110,414.6,416
111,414.8,416
112,415.2,416
113,414.9,416
114,414.9,416
115,415.35,416
116,415.55,416
117,415.45,416
118,415.5,416
119,415.75,416
120,415.5,417
121,415.15,417
122,416,417
123,416.2,417
124,416.3,417
125,415.9,417
126,416.1,417
127,416.45,417
128,416.55,417
129,416.1,417
130,416.7,417
131,416.8,417
132,416.85,417
133,416.5,417
134,416.5,417
135,417,417
136,417,417
137,416.9,417
138,416.25,417
139,416.95,417
140,416.55,417
141,416.2,417
142,416.55,417
143,416.35,417
144,415.85,417
145,415.95,417
146,416.45,417
147,416.85,417
148,416.4,417
149,416.9,417
150,417,417
151,416.65,418
152,417.1,418
153,417.15,418
154,416.6,418
155,417.2,418
156,417.3,418
157,416.95,418
158,417,418
159,417.45,418
160,417.55,418
161,417.2,418
162,417.7,418
163,417.8,418
164,417.8,418
165,417.55,418
166,418,418
167,417.85,418
168,417.95,418
169,418,418
170,417.2,418
171,417.8,418
172,418,418
173,418.05,419
174,417.65,419
175,417.4,419
176,417.95,419
177,417.25,419
178,418,420
179,417.95,420
180,417.25,420
181,417.45,420
182,417.65,420
183,418.1,420
184,418.5,420
185,417.7,420
186,416.8,420
187,418.65,420
188,418.55,420
189,418.3,420
190,419,420
191,419.2,420
192,418.65,420
193,419.2,421
194,418.65,421
195,419.4,421
196,419.5,421
197,419.65,421
198,419.65,421
199,419.75,421
200,419.5,421
201,419.55,421
202,420.1,421
203,420.1,421
204,419.9,421
205,420.2,421
206,420.4,421
207,420.55,421
208,420.1,421
209,420.45,421
210,420.55,421
211,420.8,421
212,420.8,421
213,420.5,421
214,420.75,421
215,420.55,421
216,420.45,421
217,420.6,421
218,420.65,421
219,420.55,421
220,420.95,421
221,420.5,421
222,420.35,421
223,420.45,421
224,420.5,421
225,420.25,421
226,420.3,421
227,420.7,421
228,420.15,421
229,420.7,421
230,420.7,421
231,420.25,421
232,419.85,421
233,420.3,421
234,420.6,421
235,420.7,421
236,420.45,421
237,420.25,421
238,420.7,421
239,420.9,421
240,419.85,421
241,421,421
242,421,421
243,421,421
244,420.8,421
245,420.6,421
246,420.75,421
247,420.9,421
248,420.35,421
249,420.95,421
250,419.8,421
