Run Number 4
Generation,Generation Average,Best Fitness Found
0,391,403
1,393.95,403
2,396.25,409
3,398.2,409
4,400.15,409
5,401.75,409
6,403.15,409
7,404.05,409
8,405.05,410
9,406.15,410
10,406.95,410
11,407.6,410
12,408.3,410
13,408.8,410
14,408.85,410
15,409.15,410
16,409.6,411
17,409.6,413
18,410.15,413
19,410.5,413
20,410.9,413
21,411.1,415
22,411.35,415
23,411.4,415
24,412.05,415
25,412.45,415
26,412.35,415
27,413.2,415
28,413.45,415
29,413.9,416
30,414.05,416
31,412.85,416
32,414.55,416
33,414.7,416
34,414.35,416
35,415.15,417
36,415.4,417
37,415.15,417
38,415.3,417
39,415.7,417
40,415.9,417
41,415.75,417
42,416.15,417
43,415.75,417
44,416.15,417
45,416.4,417
46,416.2,417
47,416.65,417
48,416.35,417
49,416.7,417
50,416.5,417
51,416.55,417
52,416.75,417
53,416.25,417
54,416.25,417
55,416.95,417
56,417,417
57,417,417
58,416.8,417
59,417,417
60,416.4,417
61,416.75,417
62,416.9,417
63,416.85,417
64,416.95,417
65,416.05,417
66,416.3,417
67,416.45,417
68,416.6,417
69,416.45,417
70,416.6,417
71,416.75,417
72,416.2,417
73,416.55,417
74,416.3,417
75,416.55,417
76,416.75,417
77,416.95,417
78,416.75,417
79,416.35,417
80,416.6,417
81,416.8,417
82,416.35,417
83,416.95,417
84,416.7,417
85,416.8,417
86,416.05,417
87,417,417
88,416.9,417
89,417.05,418
90,417.1,418
91,416.55,418
92,416.55,418
93,416.95,418
94,416.05,418
95,416.4,418
96,417,418
97,417.2,418
98,417.1,418
99,417.4,418
100,417.2,418
101,417.5,418
102,417.05,418
103,416.3,418
104,417.6,418
105,416.9,418
106,417.65,418
107,417.75,418
108,417.85,418
109,417.6,418
110,417.7,418
111,417.7,418
112,417.1,418
113,417.35,418
114,417.15,418
115,417.5,418
116,417.8,418
117,417.95,418
118,417.8,418
119,418,418
120,417.45,418
121,417.5,418
122,417.9,418
123,418,418
124,417.2,418
125,417.2,418
126,417.1,418
127,417.9,418
128,417.4,418
129,417.85,418
130,417.3,418
131,417.35,418
132,418,418
133,418,418
134,418,418
135,417.8,418
136,418,418
137,417.55,418
138,417.45,418
139,417.95,418
140,417,418
141,417.05,418
142,417.5,418
143,417.25,418
144,417.7,418
145,417.35,418
146,417.95,418
147,417.9,418
148,417.65,418
149,417.6,418
150,417.4,418
151,417.7,418
152,417.85,418
153,417.45,418
154,417.95,418
155,418,418
156,417.55,418
157,418,418
158,417.6,418
159,417.65,418
160,417.7,418
161,417.9,418
162,417.05,418
163,417.8,418
164,417.6,418
165,417.9,418
166,417.6,418
167,416.55,418
168,417.95,418
169,417.6,418
170,417.6,418
171,417.95,418
172,417.8,418
173,417.75,418
174,418,418
175,417,418
176,417.4,418
177,417.55,418
178,417.85,418
179,417.7,418
180,417.95,418
181,417.4,418
182,417.55,418
183,417.9,418
184,417.9,418
185,417.9,418
186,417.4,418
187,417.6,418
188,417.8,418
189,417.75,418
190,417.7,418
191,416.95,418
192,417.5,418
193,417.5,418
194,417.55,418
195,417.6,418
196,417.7,418
197,417.25,418
198,417.8,418
199,417.85,418
200,417.65,418
201,418,418
202,417.35,418
203,417.45,418
204,417.45,418
205,416.7,418
206,416.95,418
207,417.7,418
208,418,418
209,417.85,418
210,417.45,418
211,417.4,418
212,418,418
213,417.95,418
214,417.4,418
215,417.8,418
216,417.9,418
217,417.45,418
218,418,418
219,417.95,418
220,417.15,418
221,418,418
222,417.7,418
223,416,418
224,417.85,418
225,418,418
226,417.05,418
227,417.7,418
228,417.95,418
229,418,418
230,417.9,418
231,418,418
232,417.8,418
233,417.7,418
234,418,418
235,417.75,418
236,417.75,418
237,417.75,418
238,417.9,418
239,418,418
240,418,418
241,417.9,418
242,416.7,418
243,417.85,418
244,417.9,418
245,417.75,418
246,417.7,418
247,417.4,418
248,417.85,418
249,417.9,418
250,417.45,418
