Gen,GenAvg,BestFit
0,393.45,406
1,395.2,406
2,396.65,406
3,398.5,406
4,399.65,406
5,400.1,406
6,401.35,408
7,402.4,408
8,403.5,408
9,404.35,408
10,405.1,408
11,405.9,408
12,406.35,408
13,406.6,408
14,406.9,408
15,406.65,408
16,407.15,408
17,407.35,408
18,407.55,408
19,407.8,409
20,407.9,410
21,408,410
22,408.15,410
23,408.45,410
24,408.65,410
25,408.65,410
26,408.85,410
27,409.05,410
28,409.15,410
29,409.3,410
30,409.3,410
31,409.6,410
32,409.7,410
33,409.65,410
34,409.75,410
35,409.85,410
36,409.95,410
37,409.9,410
38,410,410
39,410,410
40,410,410
41,409.95,410
42,410,411
43,409.6,411
44,409.65,411
45,410.1,411
46,410.15,411
47,410.25,411
48,410.45,413
49,410.6,413
50,410.95,415
51,411.25,416
52,411.2,416
53,411.95,416
54,412.35,416
55,412.5,416
56,413.25,416
57,413.8,418
58,414.35,418
59,415.15,421
60,415.55,421
61,415.8,421
62,415.7,421
63,416.1,421
64,416.15,421
65,416.15,421
66,417.45,421
67,417.35,421
68,418,421
69,417.55,421
70,416.6,421
71,418.65,421
72,419.15,421
73,419.7,422
74,420.25,423
75,419.75,423
76,419.6,423
77,421.05,423
78,420.5,423
79,420.45,423
80,420.85,423
81,421.05,423
82,421.75,423
83,421.95,423
84,421.95,423
85,421.35,423
86,421.65,423
87,422,423
88,421.8,423
89,422.15,423
90,421.2,423
91,422.6,423
92,419.9,423
93,422.75,423
94,422.9,423
95,422.8,423
96,422.2,423
97,422.1,423
98,422.1,423
99,422.1,423
100,422.85,423
101,423,423
102,422.9,424
103,421.95,424
104,422.5,424
105,422.25,424
106,421.4,424
107,422.15,424
108,421.7,424
109,422.4,424
110,423,424
111,423.3,424
112,423.1,424
113,422.95,424
114,422.85,424
115,423.2,424
116,423.3,424
117,423.35,424
118,423,424
119,423.6,424
120,422.9,424
121,423.65,424
122,423.1,424
123,423.15,424
124,423.15,424
125,423.6,424
126,422.75,424
127,423.4,424
128,423.6,424
129,423.25,424
130,423.5,424
131,423.85,424
132,423.35,424
133,423.35,424
134,423.05,424
135,423.75,424
136,424,424
137,423.55,424
138,423.4,424
139,423.25,424
140,422.6,424
141,423.75,424
142,423.45,424
143,423.15,424
144,423.7,424
145,424,424
146,423.75,424
147,423.35,424
148,424,424
149,423.85,424
150,423.45,424
151,423.4,424
152,423.75,424
153,422.85,424
154,422.8,424
155,423.85,424
156,423.75,424
157,424,425
158,423.95,425
159,423.7,425
160,424.05,425
161,424.3,425
162,424.2,425
163,422.45,425
164,424.3,425
165,423.75,425
166,423.55,425
167,424.2,425
168,424.6,425
169,423.1,425
170,424.7,425
171,424.8,425
172,424.35,425
173,423.95,425
174,423.95,425
175,423.95,425
176,425,425
177,424.9,425
178,423.85,425
179,425,425
180,424.75,425
181,424.6,425
182,424.6,425
183,424.25,425
184,424.9,425
185,424.6,425
186,424.5,425
187,424.8,425
188,424.75,425
189,423.9,425
190,424.5,425
191,424.8,425
192,424.45,425
193,425,425
194,424.45,425
195,424.5,425
196,424.65,425
197,424.45,425
198,425,425
199,423.9,425
200,424.2,425
201,424.75,425
202,423.5,425
203,424.25,425
204,424.8,425
205,424.8,425
206,424.95,425
207,423.95,425
208,424.15,425
209,424.75,425
210,424.1,425
211,424.9,425
212,424.45,425
213,424.75,425
214,424.2,425
215,424.45,425
216,424.8,425
217,423.85,425
218,424.65,425
219,424.55,425
220,424.75,425
221,424.45,425
222,424.95,425
223,424,425
224,424.75,425
225,424.95,425
226,424.55,425
227,424.05,425
228,423.65,425
229,424.15,425
230,424.4,425
231,424.8,425
232,424,425
233,424.7,425
234,424.4,425
235,424.65,425
236,425,425
237,425,425
238,424.55,425
239,424.8,425
240,424.45,425
241,423.35,425
242,423.6,425
243,424.8,425
244,424.8,425
245,424.75,425
246,423.85,425
247,424.8,426
248,425.1,426
249,423.4,426
250,424.25,426
