Gen,GenAvg,BestFit
0,390.55,400
1,393.85,409
2,395.65,409
3,397.9,409
4,399.55,409
5,401.5,409
6,403.25,409
7,404.75,409
8,405.95,411
9,407.1,411
10,408.35,412
11,409.35,412
12,409.75,412
13,410.1,412
14,410.5,414
15,410.8,414
16,411.2,415
17,411.65,415
18,412.15,415
19,412.7,416
20,413.05,416
21,413.3,416
22,413.7,416
23,413.9,416
24,413.95,416
25,414.4,416
26,414.7,416
27,414.95,416
28,415.15,417
29,415.4,417
30,415.6,418
31,415.95,419
32,416.3,419
33,416.65,419
34,416.65,419
35,417.25,419
36,417.55,419
37,417.55,419
38,417.85,419
39,417.8,420
40,418.15,420
41,418.6,420
42,418.7,420
43,419.05,420
44,419.1,420
45,419.3,420
46,419.4,420
47,419.5,420
48,419.6,420
49,419.4,420
50,419.05,420
51,419.55,420
52,419.5,420
53,419.7,420
54,419.65,420
55,419.8,420
56,419.85,420
57,419.9,420
58,419.95,420
59,419.7,420
60,419.65,420
61,419.7,420
62,419.55,420
63,419.85,420
64,419.3,420
65,419.6,420
66,419.75,420
67,420,420
68,419.75,420
69,419.85,420
70,419.95,420
71,420,420
72,419.8,420
73,419.8,420
74,419.95,420
75,419.9,420
76,420,420
77,420,420
78,419.6,420
79,419.75,420
80,419.5,420
81,419.75,420
82,419.8,420
83,419.85,420
84,419.8,420
85,419.9,420
86,419.95,420
87,419.75,420
88,419.7,420
89,419.6,420
90,419.55,420
91,419.75,420
92,419.6,420
93,419.8,420
94,419.6,420
95,420,420
96,419.7,420
97,419.9,420
98,419.8,420
99,419.65,420
100,419.65,420
101,419.7,420
102,419.75,420
103,419.7,420
104,419.8,420
105,419.7,420
106,419.9,420
107,420,420
108,419.7,420
109,419.85,420
110,419.9,420
111,419.95,420
112,419.9,420
113,419.8,420
114,420,420
115,419.6,420
116,419.75,420
117,419.7,420
118,419.5,420
119,419.5,420
120,419.8,420
121,419.85,420
122,419.95,420
123,419.9,420
124,419.65,420
125,420,420
126,419.95,420
127,420,420
128,419.45,420
129,419.9,420
130,419.7,420
131,419.7,420
132,419.9,420
133,419.6,420
134,419.95,420
135,420,420
136,419.9,420
137,419.9,420
138,419.95,420
139,419.9,420
140,419.95,420
141,419.85,420
142,419.75,420
143,419.95,420
144,419.8,420
145,419.95,420
146,419.95,420
147,420,420
148,419.8,420
149,419.9,420
150,419.9,420
151,419.5,420
152,419.75,420
153,419.9,420
154,419.8,420
155,419.95,420
156,420,420
157,419.9,420
158,420,420
159,419.8,420
160,420,420
161,419.55,420
162,419.9,420
163,420,420
164,419.2,420
165,419.95,420
166,419.95,420
167,419.1,420
168,420,420
169,419.1,420
170,419.9,420
171,419.8,420
172,419.95,420
173,419.85,420
174,420,420
175,419.8,420
176,419.85,420
177,419.9,420
178,419.85,420
179,419.95,420
180,419.95,420
181,419.8,420
182,419.7,420
183,419.9,420
184,419.65,420
185,419.9,420
186,419.9,420
187,420,420
188,419.75,420
189,419.95,420
190,419.8,420
191,419.65,420
192,419.15,420
193,419.85,420
194,419.9,420
195,419.65,420
196,420,420
197,419.45,420
198,419.85,420
199,419.8,420
200,419.8,420
201,419.95,420
202,420,420
203,419.9,420
204,419.8,420
205,419.45,420
206,419.9,420
207,419.9,420
208,419.85,420
209,419.6,420
210,419.9,420
211,419.8,420
212,420,420
213,419.35,420
214,420,420
215,419.75,420
216,419.8,420
217,419.85,420
218,419.8,420
219,419.7,420
220,419.75,420
221,419.95,420
222,419.75,420
223,419.1,420
224,420,420
225,419.8,420
226,420,420
227,419.8,420
228,420,420
229,419.9,420
230,419.95,420
231,420.05,421
232,419.7,421
233,420,421
234,420.05,421
235,419.95,421
236,420.15,421
237,420.1,421
238,419.95,421
239,420.15,421
240,420.35,422
241,419.6,422
242,420.45,422
243,420.65,422
244,420.35,422
245,420.75,422
246,420.75,422
247,421.05,422
248,421.1,422
249,420.8,422
250,421.15,422
