Gen,GenAvg,BestFit
0,391.75,404
1,393.85,404
2,395.15,404
3,396.2,404
4,397.05,404
5,397.8,404
6,398.65,404
7,399.65,404
8,400.6,405
9,401.45,407
10,401.85,407
11,402.5,407
12,403.15,407
13,403.4,407
14,403.75,408
15,404.5,408
16,404.35,408
17,404.9,408
18,405.35,408
19,405.85,408
20,406.15,408
21,406.65,410
22,407.05,410
23,407.55,410
24,407.85,410
25,408.1,410
26,408.45,410
27,408.7,410
28,408.9,410
29,409.2,410
30,409.4,410
31,409.6,412
32,409.9,412
33,410.35,413
34,410.5,413
35,410.7,413
36,411.05,414
37,410.65,414
38,410.95,414
39,411.25,414
40,411.5,414
41,411.65,414
42,412.1,414
43,412.45,414
44,412.7,414
45,413.05,414
46,412.7,414
47,413.3,414
48,413.1,414
49,413.25,417
50,413.6,417
51,414.1,417
52,414.35,417
53,414.75,417
54,415.15,417
55,415.5,417
56,415.65,417
57,415.8,417
58,416.1,417
59,416.15,417
60,416.3,417
61,416.4,417
62,416.6,417
63,416.65,417
64,416.95,417
65,416.65,417
66,417,417
67,417,417
68,416.85,417
69,416.8,418
70,417.2,419
71,417.15,419
72,417.45,419
73,417.5,419
74,417.75,419
75,417.65,419
76,418.1,420
77,418.4,423
78,418.35,423
79,418.7,423
80,418.45,423
81,419.05,423
82,419.5,423
83,419.4,423
84,420.05,423
85,420.15,423
86,420.8,423
87,421,423
88,421.2,423
89,421.5,423
90,421.5,423
91,421.55,423
92,421.95,423
93,422.35,423
94,422.6,423
95,422.45,423
96,421.6,423
97,422.3,423
98,421.7,423
99,422.2,423
100,422.45,423
101,422.3,423
102,422.55,423
103,422.7,423
104,422.6,423
105,422.55,423
106,422.85,423
107,422.75,423
108,422.4,423
109,422.6,423
110,421.95,423
111,422.85,423
112,422.6,423
113,421.8,423
114,421.9,423
115,422.5,423
116,422.35,423
117,422.8,423
118,423,423
119,422.6,423
120,422.85,423
121,422.9,423
122,421.75,423
123,422.4,423
124,422.55,423
125,422.75,423
126,422.9,423
127,422.75,423
128,423,423
129,422.8,423
130,422.6,423
131,421.75,423
132,422.6,423
133,422.85,423
134,422.4,423
135,422.7,423
136,422.5,423
137,422.8,423
138,422.95,423
139,423,423
140,422.8,423
141,423,423
142,422.9,423
143,422.95,423
144,422.85,423
145,422.95,423
146,422.1,423
147,422.85,423
148,422.95,423
149,422.95,423
150,422.85,423
151,422.6,423
152,422.75,423
153,422.6,423
154,422.85,423
155,422.6,423
156,423,423
157,422.85,423
158,422.85,423
159,422.75,423
160,423,423
161,422.85,423
162,422.65,423
163,422.55,423
164,422.55,423
165,422.65,423
166,422.65,423
167,422,423
168,422.95,423
169,422.55,423
170,422.2,423
171,422.55,423
172,420.5,423
173,422.65,423
174,422.85,423
175,422,423
176,422.95,423
177,423,423
178,422.85,423
179,422.9,423
180,422.85,423
181,422.75,423
182,422.9,423
183,422.65,423
184,423,423
185,423,423
186,423,423
187,422.9,423
188,422.7,423
189,422.6,423
190,422.7,423
191,423,423
192,422.95,423
193,422.25,423
194,423,423
195,422.8,423
196,422.8,423
197,422.65,423
198,422.95,423
199,423,423
200,422.85,423
201,422.2,423
202,422.6,423
203,422.65,423
204,423,423
205,421.6,423
206,422.95,423
207,422.6,423
208,423,423
209,421.55,423
210,422.6,423
211,422.8,423
212,423,423
213,422.8,423
214,421.85,423
215,422.45,424
216,423,424
217,423.2,424
218,422.5,424
219,423.3,424
220,423.25,424
221,422.65,424
222,423.05,424
223,423.1,424
224,423.3,424
225,421.5,424
226,422.45,424
227,423.65,426
228,423.6,426
229,423.95,426
230,424.15,426
231,423.75,426
232,424.15,426
233,424.45,426
234,424.05,426
235,424.65,426
236,424.25,426
237,424.75,426
238,425.05,426
239,424.75,426
240,425.2,426
241,425.1,426
242,424.55,426
243,424.85,426
244,425.7,426
245,425.8,426
246,425.45,426
247,425.5,426
248,425.9,426
249,425.9,426
250,425.4,426
