Run Number 15
Generation,Generation Average,Best Fitness Found
0,389.55,401
1,391.75,405
2,394.3,405
3,396.45,405
4,398.2,406
5,399.6,406
6,401.25,413
7,402.8,413
8,404,413
9,405.35,413
10,406.55,413
11,407.75,413
12,408.95,413
13,409.7,414
14,410.35,414
15,410.95,414
16,411.7,414
17,412.2,415
18,412.75,415
19,413.15,415
20,413.6,415
21,413.55,415
22,413.9,415
23,414.1,415
24,413.85,415
25,414.35,416
26,414.15,416
27,414.5,416
28,414.85,416
29,414.95,416
30,414.6,416
31,414.8,416
32,414.85,416
33,415.3,416
34,415.5,416
35,415.35,416
36,415.45,416
37,415.65,416
38,415.1,416
39,415.4,416
40,415.25,416
41,415.45,416
42,415.6,416
43,415.8,416
44,415.6,416
45,415.9,416
46,415.95,416
47,415.2,416
48,415.95,416
49,416,416
50,415.35,416
51,416,416
52,415.8,416
53,415.9,416
54,415.75,416
55,415.65,416
56,415.55,416
57,415.5,416
58,415.45,416
59,415.75,416
60,415.45,416
61,415.35,416
62,415.1,416
63,416,416
64,415.95,416
65,415.7,416
66,416,416
67,415.95,416
68,415.9,416
69,415.75,416
70,415.35,416
71,415.65,416
72,415.95,416
73,415.55,416
74,415.7,416
75,415.6,416
76,416,416
77,416,416
78,415.95,416
79,415.95,416
80,416,416
81,415.3,416
82,416,416
83,415.95,416
84,415.5,416
85,415.75,416
86,415.9,416
87,415.35,416
88,415.95,416
89,416,416
90,415.75,416
91,415.65,416
92,415.85,416
93,415.8,416
94,416,416
95,415.85,416
96,415.6,417
97,415.5,417
98,415.95,417
99,416,417
100,416.05,417
101,416.05,417
102,415.85,417
103,415.15,417
104,415.8,418
105,416.25,418
106,416.2,418
107,416.15,418
108,416.3,418
109,416.4,418
110,416.6,418
111,416.6,418
112,416.65,418
113,416.45,418
114,416.75,418
115,416.9,418
116,416.8,418
117,417.05,418
118,417.35,418
119,417.55,418
120,417.8,419
121,417.95,419
122,417.6,419
123,417.75,419
124,417.45,419
125,417.8,419
126,417.9,419
127,418.15,419
128,418.05,419
129,418.05,420
130,417.8,420
131,418.1,420
132,418.4,420
133,418.65,420
134,418.8,420
135,418.95,420
136,418.65,420
137,419.15,420
138,419.1,420
139,419.4,420
140,419.4,420
141,419.65,420
142,419.5,420
143,419.8,420
144,419.5,420
145,419.3,420
146,419.85,420
147,419.9,420
148,419.9,420
149,419.6,420
150,420,420
151,419.95,420
152,419.45,420
153,419.75,420
154,419.85,420
155,419.35,420
156,419.65,420
157,419.55,420
158,419.7,420
159,419.9,420
160,420,420
161,419.95,420
162,419.7,420
163,419.8,420
164,419.35,420
165,419.6,421
166,419.45,421
167,419.55,421
168,419.7,421
169,419.7,421
170,420.1,421
171,420.25,421
172,419.85,421
173,418.65,421
174,419.9,421
175,420,421
176,419.45,421
177,420.2,421
178,420.45,421
179,420.35,421
180,420.55,421
181,420.6,421
182,419.85,421
183,420.4,421
184,420.1,421
185,420.5,421
186,420.6,421
187,420.55,421
188,420.55,421
189,420.55,421
190,420.65,421
191,420.7,421
192,420.3,421
193,418.95,421
194,420.6,421
195,420.55,421
196,420.65,421
197,420.8,421
198,420.55,421
199,420.75,421
200,420.9,421
201,420.95,421
202,420.7,421
203,420.4,421
204,420.85,421
205,420.5,421
206,420.9,421
207,420.2,421
208,420.55,421
209,420.6,421
210,420,421
211,420.35,421
212,419.85,421
213,420.8,421
214,420.85,421
215,420.75,421
216,420.1,421
217,420.95,421
218,421,421
219,420.75,421
220,420.35,421
221,420.2,421
222,420.9,421
223,419.35,421
224,420.95,421
225,420.65,421
226,420.65,421
227,420.8,421
228,420.1,421
229,420.45,421
230,420.6,421
231,420.7,421
232,421,421
233,420.8,421
234,420.85,421
235,420.7,421
236,420.4,421
237,420.95,421
238,420.65,421
239,420.6,421
240,420.5,421
241,420.45,421
242,420.5,421
243,420.55,421
244,420.65,421
245,420.2,421
246,420.6,421
247,420.75,421
248,420.95,421
249,421,421
250,419.7,421
