Gen,GenAvg,BestFit
0,394.3,404
1,395.85,404
2,396.95,404
3,398.5,405
4,399.05,405
5,400.35,407
6,401.65,407
7,402.75,407
8,403.85,407
9,404.8,408
10,405.35,408
11,405.9,408
12,406.35,408
13,406.75,408
14,406.45,408
15,407.15,408
16,407.5,409
17,407.75,409
18,407.9,409
19,408.05,409
20,408.1,409
21,408.45,411
22,408.75,412
23,408.75,412
24,408.95,412
25,409.2,412
26,409.55,412
27,410,413
28,409.65,413
29,409.65,413
30,409.95,413
31,409.75,413
32,409.9,413
33,410,413
34,410.2,413
35,410.45,413
36,409.9,413
37,410.7,413
38,410.6,413
39,410.8,413
40,410.9,413
41,411.2,413
42,411.9,413
43,412.2,413
44,412.4,413
45,412.05,413
46,412.4,413
47,411.85,413
48,412.7,413
49,412.3,413
50,412.85,413
51,412.6,413
52,413,413
53,411.7,413
54,412.85,413
55,412.15,413
56,411.95,413
57,412.45,413
58,411.75,413
59,412.45,413
60,412.55,413
61,412.95,413
62,413,413
63,412.95,413
64,413,413
65,413,413
66,413,413
67,412.65,413
68,413,413
69,413.05,414
70,412.9,414
71,413.05,414
72,413.2,414
73,413.1,414
74,413.05,414
75,413.15,414
76,413.4,414
77,413.55,415
78,413.35,415
79,413.45,415
80,413.65,415
81,412.8,415
82,413.55,415
83,413.6,415
84,413.05,415
85,413.75,415
86,414.15,415
87,413.35,415
88,414.4,415
89,414.5,415
90,413.65,415
91,414.55,415
92,414.65,415
93,413.8,415
94,414.7,415
95,414.8,415
96,414.9,415
97,415,415
98,414.7,415
99,415,415
100,414.6,415
101,415,415
102,414.95,415
103,414.85,415
104,415,415
105,413.7,415
106,414.9,415
107,414.75,415
108,415,415
109,414.95,415
110,415,415
111,415,415
112,415,415
113,414.65,415
114,415,415
115,415,415
116,414.95,415
117,414.7,415
118,414.3,415
119,415,415
120,415,415
121,415,415
122,415,415
123,414.95,415
124,415,415
125,414.9,415
126,415,415
127,414.8,415
128,414.95,415
129,414.8,415
130,414.2,415
131,414.85,415
132,414.95,415
133,414.9,415
134,414.85,415
135,415,415
136,414.8,415
137,414.1,415
138,414.2,415
139,414.95,415
140,414.3,415
141,414.7,415
142,414.55,415
143,414.35,415
144,414.8,415
145,414.6,415
146,415.05,416
147,414.8,416
148,414.35,416
149,415.05,416
150,415.25,416
151,415.2,416
152,415.4,416
153,415.2,416
154,415.4,416
155,415.25,416
156,415.1,416
157,414.5,416
158,415.35,416
159,415.5,416
160,415.25,416
161,415.55,417
162,415.45,417
163,415.95,417
164,416.15,417
165,416.3,417
166,416.4,417
167,416.3,417
168,416.55,417
169,416.65,417
170,416.7,417
171,416.7,417
172,416.7,417
173,416.75,417
174,416.65,417
175,416.85,417
176,416.95,417
177,416.95,417
178,416.8,417
179,415.85,417
180,416.8,417
181,416.95,417
182,416.85,417
183,416.8,417
184,416.9,417
185,416.75,417
186,417,417
187,416.65,417
188,416.55,417
189,416.85,417
190,417,417
191,417,417
192,416.45,417
193,416.75,417
194,416.85,417
195,416.55,417
196,416.35,417
197,416.75,417
198,416.8,417
199,416.8,417
200,416.75,417
201,416.85,417
202,416.7,417
203,416.7,417
204,415.95,417
205,416.75,417
206,415.95,417
207,416.65,417
208,416.55,417
209,416.55,417
210,416.35,417
211,416.6,417
212,415.8,417
213,416.75,417
214,416.6,417
215,416.35,417
216,416.7,417
217,416.7,417
218,416.4,417
219,416.6,417
220,416.05,417
221,416.8,417
222,416.7,417
223,416.75,417
224,416.75,417
225,416.85,417
226,417,419
227,417.1,419
228,416.25,419
229,417.15,419
230,417.2,419
231,417.5,419
232,417.25,419
233,417.5,419
234,417.75,419
235,417.7,419
236,417.75,419
237,417.95,419
238,418.05,419
239,418.15,419
240,418.4,420
241,418.5,420
242,418.65,420
243,418.05,420
244,418.9,420
245,418.6,420
246,419.05,420
247,418.9,420
248,419.05,420
249,419.2,420
250,419.3,420
