Run Number 16
Generation,Generation Average,Best Fitness Found
0,394.75,405
1,396.15,405
2,398.45,410
3,400.55,410
4,401.8,410
5,403.4,410
6,404.75,410
7,405.85,410
8,406.8,410
9,407.65,410
10,408.4,410
11,409.1,410
12,409.65,410
13,409.55,410
14,409.9,411
15,410.05,411
16,410.15,411
17,410.25,412
18,410.4,412
19,410.5,412
20,410.65,412
21,410.9,413
22,411.15,413
23,411.35,413
24,411.65,413
25,411.9,413
26,411.9,414
27,412.15,414
28,412.3,414
29,412.6,414
30,412.9,414
31,413.1,414
32,413.3,414
33,413.5,414
34,413.7,414
35,413.6,414
36,413.8,414
37,413.9,415
38,414.05,415
39,414.15,415
40,414.15,415
41,413.8,415
42,414.2,415
43,414.1,415
44,414.3,415
45,414.4,416
46,414.5,417
47,414.8,417
48,415.2,419
49,415.25,419
50,415.7,419
51,415.9,419
52,416.35,419
53,416.75,419
54,417.05,419
55,417.45,419
56,417.85,419
57,418.15,419
58,417.95,419
59,418.4,419
60,418.65,420
61,418.85,420
62,418.85,420
63,418.25,420
64,418.95,420
65,419.3,420
66,419.4,421
67,418.6,421
68,419.65,421
69,419.85,421
70,419.65,421
71,419.3,421
72,419.65,421
73,420.15,421
74,420,421
75,420.1,421
76,420,421
77,420.55,421
78,420.65,421
79,420.05,421
80,419.9,421
81,419.4,421
82,420.8,421
83,420.85,421
84,420.95,421
85,421,421
86,421,422
87,420.5,422
88,421.05,422
89,420.95,422
90,419.7,422
91,420.5,422
92,420.75,422
93,421.25,422
94,421.2,422
95,421.1,423
96,419.75,423
97,421.1,423
98,421.45,423
99,421.6,423
100,420.9,423
101,421.8,423
102,421.45,423
103,422,423
104,421.5,423
105,421.9,423
106,421.25,423
107,422.25,423
108,421.65,423
109,421.35,424
110,422.3,424
111,422.3,424
112,422.35,424
113,422.2,424
114,422.45,424
115,422.45,424
116,422.3,424
117,422.6,424
118,422.8,424
119,423,424
120,421.25,424
121,423.3,424
122,423.25,424
123,423.45,424
124,423.35,424
125,422.45,424
126,423.1,425
127,423.75,425
128,423.65,425
129,423.55,425
130,423.05,425
131,423.65,425
132,422.1,425
133,421.9,425
134,422.75,425
135,423.5,425
136,423.15,425
137,423.85,426
138,423.6,426
139,423.75,426
140,423.45,426
141,423.2,426
142,422.7,426
143,422.4,426
144,424.1,426
145,424.3,426
146,424.25,426
147,423.8,426
148,423.4,426
149,424.05,426
150,423.4,426
151,424.95,426
152,424.2,426
153,423.9,426
154,424.75,426
155,424.8,426
156,423.45,426
157,424.75,426
158,425.2,426
159,425.2,426
160,425.6,426
161,423.15,426
162,425.75,426
163,425.9,426
164,425.7,426
165,424.45,426
166,425.65,426
167,425.95,426
168,425.65,426
169,425.95,426
170,424.65,426
171,425.7,426
172,425.7,426
173,425.55,426
174,424.35,426
175,425.85,426
176,425.8,426
177,425.95,426
178,426,426
179,425.5,426
180,425,426
181,425.7,426
182,425.9,426
183,425.4,426
184,425.7,426
185,426,426
186,425.25,426
187,425.4,426
188,424.9,426
189,424.9,426
190,424.9,426
191,425.45,426
192,425.25,426
193,425.1,426
194,425.7,426
195,426,426
196,423,426
197,424.55,426
198,425.1,426
199,425.4,426
200,425.8,426
201,424.7,426
202,425.6,426
203,424.25,426
204,425.7,426
205,425.25,426
206,426,426
207,426,426
208,425.9,426
209,425.75,426
210,425.7,426
211,425.15,426
212,425.2,426
213,425.35,426
214,425.65,426
215,425.6,426
216,425.55,426
217,425.4,426
218,425.1,426
219,425.3,426
220,425.45,426
221,425.75,426
222,425.45,426
223,425.55,426
224,425.45,426
225,425.8,426
226,425.35,426
227,425.45,426
228,425.5,426
229,425.95,426
230,426,426
231,424.3,426
232,424.2,426
233,424.95,426
234,425.7,426
235,425.35,426
236,425.75,426
237,426,426
238,425.65,426
239,425.9,426
240,425.95,426
241,424,426
242,425.15,426
243,425.3,426
244,425.4,426
245,424.95,426
246,426,426
247,424.95,426
248,425.7,426
249,425.25,426
250,425.7,426
