Run Number 25
Generation,Generation Average,Best Fitness Found
0,391.75,407
1,395.05,407
2,396.8,407
3,398.2,407
4,400,409
5,401.6,410
6,403.2,410
7,404.35,410
8,405.65,410
9,406.5,410
10,407.1,410
11,408.05,415
12,408.65,415
13,409.3,415
14,410.2,415
15,411.15,416
16,411.6,416
17,412.05,416
18,412.3,416
19,413.1,416
20,413.7,416
21,414.25,416
22,414.8,416
23,415.35,416
24,415.55,416
25,415.55,416
26,415.35,416
27,415.2,416
28,415.45,416
29,415.45,416
30,415.6,416
31,415.35,416
32,415.3,416
33,415.6,416
34,415.8,416
35,415.85,417
36,415.5,417
37,415.8,417
38,415.9,417
39,416.05,417
40,416.1,417
41,416.1,417
42,416.05,417
43,416.1,417
44,416.25,417
45,416.3,417
46,416.35,417
47,416.3,417
48,416.45,417
49,416.25,417
50,416.55,417
51,416.6,417
52,416.7,417
53,416.8,417
54,416.55,417
55,416.9,417
56,416.8,417
57,416.95,417
58,416.9,417
59,416.85,417
60,416.6,417
61,416.8,417
62,416.65,417
63,416.85,417
64,416.75,417
65,416.85,417
66,416.6,417
67,416.9,417
68,416.95,417
69,416.95,417
70,416.9,417
71,416.9,417
72,416.9,417
73,416.85,417
74,416.75,417
75,416.85,417
76,416.85,417
77,416.45,417
78,416.45,417
79,416.9,417
80,416.85,417
81,416.55,417
82,416.9,417
83,417,417
84,416.9,417
85,416.55,417
86,416.9,417
87,416,417
88,416.9,417
89,416.45,417
90,416.35,417
91,416.9,417
92,416.9,417
93,416.8,417
94,417,417
95,416.3,417
96,416.85,417
97,416.8,417
98,416.7,417
99,416.65,417
100,416.8,417
101,416.85,417
102,416.9,417
103,416.85,417
104,416.85,417
105,417,417
106,416,417
107,416.95,417
108,416.95,417
109,417,417
110,416.65,417
111,416.8,417
112,416.7,417
113,416.8,417
114,416.75,417
115,416.75,417
116,416.65,417
117,416.6,417
118,416.7,417
119,416.65,417
120,416.55,417
121,416.85,417
122,416.95,417
123,416.65,417
124,417,417
125,416.85,417
126,416.95,417
127,417,417
128,417,417
129,416.9,417
130,416.7,417
131,416.95,417
132,416.8,417
133,417.05,418
134,416.95,418
135,416.3,418
136,416.7,418
137,416.7,418
138,417.05,418
139,416.85,418
140,416.85,418
141,416.5,418
142,416.9,418
143,417.2,418
144,416.85,418
145,417.1,418
146,417.35,418
147,417.45,418
148,417.05,418
149,417.15,418
150,417,418
151,417.35,418
152,417.7,418
153,417.8,418
154,417.75,418
155,417.7,418
156,417.05,418
157,417.55,418
158,417.75,418
159,417.95,418
160,417.75,418
161,417.9,418
162,417.8,418
163,417.8,418
164,417.8,418
165,418,418
166,417.9,418
167,417.75,418
168,417.45,418
169,417.75,418
170,417.75,418
171,417.65,418
172,417.95,418
173,417.9,418
174,417.85,418
175,417.4,418
176,417.25,418
177,417.9,418
178,417.8,418
179,417.8,418
180,417.7,418
181,417.45,418
182,417.75,418
183,417.45,418
184,417.95,418
185,417.6,418
186,417.7,418
187,417.5,418
188,417.55,418
189,417.8,418
190,417.8,418
191,417.5,418
192,417.7,418
193,416.75,418
194,417.95,418
195,417.95,418
196,417.7,418
197,417.65,418
198,417.55,418
199,417.55,418
200,417.95,418
201,417.95,418
202,417.2,418
203,417.35,418
204,417.35,418
205,417.2,418
206,417.85,418
207,417.75,418
208,417.7,418
209,418,418
210,417.5,418
211,417.6,418
212,417.95,418
213,417.75,418
214,417.9,418
215,417.95,418
216,417.9,418
217,417.55,418
218,418,418
219,418,418
220,417.75,418
221,417.55,418
222,417.75,418
223,417.2,418
224,417.5,418
225,417.25,418
226,417.6,418
227,417.85,418
228,417.5,418
229,417.95,418
230,417.75,418
231,417.8,418
232,417.3,418
233,417.8,418
234,417.8,418
235,417.8,418
236,417.75,418
237,417.75,418
238,417.85,418
239,418,418
240,418,418
241,417.6,418
242,416.95,418
243,417.85,418
244,417.9,418
245,417.9,418
246,417.9,420
247,418.2,420
248,418.2,420
249,418.25,420
250,418.45,420
