Gen,GenAvg,BestFit
0,393.05,405
1,395.25,405
2,396.6,405
3,398.25,406
4,399.9,409
5,401.5,411
6,402.75,412
7,403.6,412
8,404.8,412
9,405.85,412
10,406.9,412
11,406.25,412
12,407.1,412
13,407.8,412
14,408.5,412
15,408.65,412
16,409.1,412
17,409.35,413
18,409.65,413
19,409.6,413
20,410.3,413
21,410.95,414
22,411.45,414
23,411.8,414
24,412.4,416
25,410.4,416
26,412.35,416
27,413.2,416
28,412.25,416
29,413.2,416
30,413.9,416
31,414.25,416
32,414.65,416
33,414.35,416
34,414.4,416
35,415.1,417
36,415.25,417
37,414.1,417
38,415.55,417
39,414.8,417
40,414.7,417
41,415.8,418
42,416,418
43,416.2,418
44,416.3,418
45,416.4,418
46,416.65,418
47,416.2,418
48,415.25,418
49,416.35,418
50,417.1,418
51,417.3,418
52,417.65,421
53,417.85,421
54,418.25,421
55,418.65,421
56,419.05,421
57,418.8,421
58,419.25,421
59,419.2,421
60,419.7,421
61,418.8,421
62,420,421
63,419.95,421
64,420.45,421
65,420.35,421
66,420.9,421
67,420.7,421
68,420.35,421
69,420.75,421
70,420.65,421
71,420.6,421
72,420.75,421
73,420.95,421
74,419.95,421
75,420.85,421
76,420.55,421
77,420.75,421
78,421,421
79,420,421
80,419.85,421
81,418.8,421
82,420.2,421
83,421.05,422
84,419.8,422
85,420.8,422
86,420.9,422
87,421.05,422
88,420.85,422
89,420.7,422
90,420.95,422
91,421.2,422
92,421.45,422
93,421.35,422
94,421.3,422
95,420.95,422
96,421.6,422
97,421.55,422
98,421.3,422
99,421.55,422
100,421.3,422
101,421.9,422
102,421.85,422
103,422,422
104,422,422
105,421.65,422
106,421.7,422
107,421.95,423
108,422.1,423
109,421.95,423
110,421.9,423
111,421.2,423
112,422.25,423
113,421.65,423
114,422.15,423
115,421.55,423
116,422.25,423
117,422.25,423
118,422.35,423
119,422.6,423
120,422.5,423
121,422.45,423
122,422.1,423
123,422.25,423
124,422.5,423
125,422.35,423
126,422.35,423
127,422,423
128,422.65,423
129,422.1,423
130,422.7,423
131,422.75,423
132,422.25,423
133,422.35,423
134,421.35,423
135,421.8,423
136,422.25,423
137,422.45,423
138,422.5,423
139,422.65,423
140,422.2,423
141,421.9,423
142,422.7,423
143,422.75,423
144,422.05,423
145,422.65,423
146,422.5,423
147,422.85,423
148,422.5,423
149,422.5,423
150,422.55,423
151,422.2,423
152,422.8,423
153,421.8,423
154,422.05,423
155,422.2,423
156,422.55,423
157,422.55,423
158,422.8,423
159,422.5,423
160,422.7,423
161,422.75,423
162,422.8,423
163,423,423
164,422.55,423
165,422.75,423
166,422.8,423
167,422.8,423
168,422.95,423
169,422.25,423
170,422.4,423
171,422.4,423
172,422.8,423
173,422.7,423
174,422.75,423
175,422.75,423
176,423,423
177,422.6,423
178,422.8,423
179,422.2,423
180,422.55,423
181,423,423
182,422.5,423
183,422.1,423
184,422.5,423
185,422.6,423
186,422.65,423
187,423,423
188,422.8,423
189,422.85,423
190,422.35,423
191,422.15,423
192,422.35,423
193,421.6,423
194,422.75,423
195,422.25,423
196,422.75,423
197,422.6,423
198,422.15,423
199,422.2,423
200,422.3,423
201,422.05,423
202,422.5,423
203,423,423
204,422.8,423
205,422.5,423
206,422.9,423
207,422.35,423
208,422.35,423
209,422.3,423
210,423,423
211,422.3,423
212,423,423
213,421.8,423
214,423,423
215,422.8,423
216,422.4,423
217,422.65,423
218,422.35,423
219,421.85,423
220,422.2,423
221,422.65,423
222,422,423
223,422.4,423
224,422.15,423
225,421.55,423
226,422.3,423
227,422.05,423
228,422.15,423
229,422.55,423
230,422.95,423
231,422.35,423
232,422.65,423
233,422.6,423
234,422.65,423
235,422.4,423
236,422.6,423
237,422.85,423
238,422.65,423
239,422.95,423
240,422.2,423
241,422.35,423
242,422.2,423
243,422.2,423
244,422.5,423
245,422.9,423
246,421.95,423
247,422.4,423
248,422.15,423
249,422.55,423
250,422.8,423
