Gen,GenAvg,BestFit
0,390.8,402
1,394.7,407
2,398.6,407
3,401.3,407
4,403.7,407
5,406,407
6,407.1,408
7,407.4,409
8,407.8,410
9,407.5,410
10,408.2,410
11,408.7,410
12,408.8,410
13,409.2,410
14,409.5,410
15,409.7,410
16,409.1,410
17,409.9,410
18,410,410
19,410,410
20,410,411
21,410,411
22,410.3,412
23,410.5,412
24,410.9,412
25,411.3,412
26,411.7,412
27,411.9,412
28,411.7,413
29,412.2,413
30,412.4,413
31,412.6,413
32,412.8,414
33,413.2,414
34,413.4,414
35,412.7,414
36,413.4,414
37,413.7,414
38,413.5,414
39,413.5,414
40,413.8,414
41,413.8,414
42,413.8,414
43,414,414
44,413.9,414
45,413.9,414
46,413.8,414
47,414,414
48,413.7,414
49,413,414
50,414.1,415
