Run Number 5
Generation,Generation Average,Best Fitness Found
0,396.4,408
1,395.2,408
2,397.5,411
3,400.1,411
4,402.7,411
5,405.1,411
6,405.6,411
7,406.9,411
8,407.5,411
9,408.3,411
10,408.6,411
11,408.7,411
12,408.6,411
13,408.9,411
14,408.9,411
15,408.9,411
16,409,411
17,408.6,411
18,409.3,411
19,409.5,411
20,409.6,411
21,409.8,411
22,409.6,411
23,409.8,411
24,407.9,411
25,409.7,411
26,409.8,411
27,409.8,411
28,409.8,411
29,409.3,411
30,409.7,411
31,409.8,411
32,409.8,411
33,409.8,411
34,409.5,411
35,410,411
36,410.2,411
37,410,411
38,410.5,411
39,410.8,412
40,410.6,412
41,411,412
42,411,412
43,410.9,412
44,410.9,412
45,411,412
46,411,412
47,411,412
48,410.1,412
49,411,412
50,411,412
