Gen,GenAvg,BestFit
0,391,397
1,394.1,399
2,396.4,403
3,397.8,403
4,399.4,403
5,401,403
6,401.7,403
7,402.6,404
8,402.9,407
9,404.1,407
10,405.3,410
11,406.1,410
12,407.5,410
13,408.5,410
14,408.8,410
15,408.6,410
16,409.4,411
17,409.8,411
18,409.8,411
19,410.2,411
20,410.5,411
21,410.7,411
22,410.8,411
23,410.7,411
24,410.9,411
25,411,411
26,410.7,411
27,411,411
28,411,411
29,411,411
30,411,411
31,411,411
32,410.9,411
33,410.4,411
34,410,411
35,410.9,411
36,409.2,411
37,411,411
38,410.8,411
39,411,411
40,410.9,411
41,410.8,411
42,410.4,411
43,410.8,411
44,411,411
45,411,411
46,410.1,411
47,409.7,411
48,411,411
49,411,411
50,411,411
