Gen,GenAvg,BestFit
0,392.4,405
1,396.4,405
2,399.3,410
3,402.3,410
4,405,410
5,407.1,411
6,408.5,411
7,408.6,411
8,409.7,411
9,410.4,411
10,410.8,411
11,411,411
12,410.7,411
13,409.7,411
14,410.6,411
15,411,411
16,410.8,411
17,409.6,411
18,411,411
19,410.9,411
20,411.1,412
21,410.9,412
22,411.3,412
23,411.3,412
24,411.5,412
25,410.9,412
26,411.2,412
27,410.6,412
28,411.1,412
29,411.7,412
30,412.1,413
31,412.3,414
32,412.1,414
33,412.7,414
34,411.8,414
35,413.3,414
36,413.6,414
37,413.8,414
38,413.8,414
39,413.5,414
40,414,414
41,412.8,414
42,413.9,414
43,413.1,414
44,412.8,414
45,413.7,414
46,413.9,414
47,413.8,414
48,414,414
49,413.9,414
50,413.9,414
