Gen,GenAvg,BestFit
0,386.8,404
1,393,409
2,400.1,409
3,401.2,409
4,404,409
5,406.3,409
6,407,409
7,408,409
8,408.5,409
9,408.7,409
10,409,410
11,408.6,410
12,408.9,410
13,408.7,410
14,408.9,410
15,409.1,410
16,409.3,410
17,409.4,410
18,408.8,410
19,409.7,411
20,409.6,411
21,409.6,411
22,410.3,412
23,409.7,412
24,410.7,413
25,410.8,413
26,410.4,413
27,411.1,413
28,411.7,413
29,412.4,414
30,412.9,414
31,412.9,414
32,413.4,414
33,413,414
34,413.5,414
35,412.7,414
36,414,415
37,412.9,415
38,412.9,415
39,412.7,415
40,412.8,415
41,412.2,415
42,412.8,415
43,412.9,415
44,412.9,415
45,411.5,415
46,412.9,415
47,412.9,415
48,411.4,415
49,410,415
50,411.6,415
