Run Number 3
Generation,Generation Average,Best Fitness Found
0,393.2,402
1,395.1,402
2,397.9,403
3,400.7,409
4,403,409
5,405.1,409
6,406.4,409
7,407.2,409
8,408.4,409
9,409,409
10,408.8,409
11,408.9,409
12,409,409
13,408.8,409
14,409,409
15,409,409
16,409,409
17,409,409
18,409,409
19,409.1,410
20,409.2,410
21,409.4,410
22,409.5,410
23,408.9,410
24,409.6,410
25,409.8,410
26,410.1,411
27,410.2,411
28,410.1,411
29,410,411
30,409.9,411
31,410.7,411
32,410.8,411
33,410.5,411
34,411,411
35,409.5,411
36,410.9,411
37,410.8,411
38,411,411
39,411,411
40,410.9,411
41,410.6,411
42,411.1,412
43,410.6,412
44,411.2,412
45,410.9,412
46,411.4,412
47,411.6,412
48,411.8,412
49,412,412
50,411.9,412
