Gen,GenAvg,BestFit
0,390.9,400
1,393.3,400
2,394.1,402
3,396.4,402
4,398.4,402
5,399.6,403
6,401.5,403
7,402.1,403
8,402.4,403
9,402.2,403
10,402.8,403
11,403,403
12,402.8,404
13,402.8,404
14,403.9,407
15,404.7,407
16,405.5,407
17,406.2,407
18,406.3,407
19,406.3,407
20,406.4,407
21,407,407
22,406.7,407
23,407.2,408
24,407.4,408
25,407.6,408
26,407.8,408
27,407.5,408
28,408,408
29,408,408
30,408,412
31,408.3,412
32,409.4,412
33,410.2,412
34,411.1,413
35,411.2,413
36,412.1,413
37,412.5,413
38,412.3,413
39,412.4,413
40,413.1,415
41,413,417
42,413.3,417
43,414.6,417
44,415.2,417
45,416.1,418
46,416.7,418
47,417,418
48,417.4,418
49,417.4,418
50,417.7,418
