Gen,GenAvg,BestFit
0,390.5,398
1,392.8,398
2,396.5,402
3,397.7,402
4,399.3,402
5,400.6,403
6,401.6,404
7,401.9,404
8,402.7,404
9,402.6,404
10,403.5,404
11,403.1,404
12,403.3,404
13,404,405
14,404,405
15,403.6,405
16,403.4,405
17,404.2,405
18,404.3,405
19,404.5,405
20,404.7,405
21,404.9,405
22,403.3,405
23,404.7,405
24,404.9,405
25,404.9,405
26,404.8,405
27,404.9,405
28,404.9,405
29,404.9,405
30,404.9,405
31,405,406
32,405.2,406
33,405.4,406
34,405.7,407
35,406,407
36,406.4,407
37,406.6,407
38,406.8,407
39,407,407
40,407,407
41,407,407
42,407,407
43,407,407
44,407,407
45,406.9,407
46,406.7,407
47,407.1,408
48,407.1,408
49,407.4,409
50,407.7,409
