Run Number 15
Generation,Generation Average,Best Fitness Found
0,385.3,397
1,388,397
2,392.6,397
3,394.7,398
4,395.7,398
5,396.8,398
6,395.1,398
7,397.5,399
8,398.1,399
9,398.5,399
10,399.3,405
11,400.1,405
12,401.5,406
13,402.7,406
14,404.2,407
15,405.5,407
16,406,407
17,406.5,408
18,407.2,411
19,407.7,412
20,408.9,412
21,409.8,412
22,411.3,415
23,412.1,415
24,413,416
25,413.9,416
26,414.7,416
27,415.5,416
28,415.7,416
29,415.9,416
30,415.5,417
31,415.2,417
32,416.2,417
33,415.8,417
34,416.3,417
35,416.3,417
36,416.5,417
37,416.8,418
38,417.1,418
39,417.4,418
40,417.5,418
41,417.6,418
42,417.8,418
43,418.1,419
44,418.1,419
45,418.4,419
46,418.6,419
47,418.8,419
48,419,419
49,418.9,419
50,419,419
