Run Number 9
Generation,Generation Average,Best Fitness Found
0,391.8,408
1,394.2,408
2,395.3,408
3,397.9,408
4,400.4,408
5,402.3,408
6,403.2,408
7,404.2,408
8,405,408
9,406,408
10,406.8,408
11,406.4,408
12,407.2,408
13,407.7,408
14,407.5,408
15,408,408
16,407.5,408
17,407.9,408
18,407.5,408
19,407.8,408
20,408.1,409
21,408,409
22,407.7,409
23,408.3,409
24,408.5,409
25,408.7,409
26,408.9,409
27,408.9,409
28,409,409
29,408.2,409
30,409,409
31,408.8,409
32,409,409
33,409.1,410
34,409.2,410
35,409.3,410
36,409.6,411
37,409.4,411
38,409.6,411
39,409.7,411
40,410,411
41,410.4,411
42,410.4,411
43,410.7,411
44,410.7,411
45,410.6,411
46,410.9,411
47,411,411
48,411,411
49,410.8,411
50,410.3,411
