Gen,GenAvg,BestFit
0,387.6,402
1,391.8,402
2,395.2,403
3,397.1,403
4,399.5,403
5,401.1,403
6,402.1,403
7,402.6,403
8,402.7,404
9,404,409
10,405,409
11,406,409
12,407,409
13,408,410
14,407.8,410
15,408.6,411
16,408.8,411
17,409,411
18,409.4,411
19,409.6,411
20,409.8,411
21,409.9,411
22,410,411
23,410,411
24,410.4,412
25,410.7,412
26,411,412
27,411.3,412
28,411.5,412
29,411.6,412
30,411.7,412
31,411.9,412
32,412,412
33,411.8,412
34,412,412
35,411.8,412
36,411.9,412
37,412,412
38,411.9,412
39,412.1,413
40,412.2,413
41,411.8,413
42,412.2,413
43,412.6,413
44,412.8,413
45,413,413
46,413,413
47,412.9,413
48,413,413
49,413,413
50,413,413
