Run Number 0
Generation,Generation Average,Best Fitness Found
0,391.3,404
1,392.4,404
2,395.6,404
3,397.1,404
4,399.2,404
5,401.2,404
6,402.8,404
7,403.6,404
8,403.8,404
9,404.1,405
10,404.5,407
11,404.9,407
12,405.3,407
13,405.7,407
14,406.1,407
15,405.9,407
16,406.7,407
17,406.7,407
18,406.3,407
19,407,407
20,407,407
21,406.4,407
22,406.9,407
23,407,407
24,407.1,408
25,407.2,408
26,407.4,408
27,407.3,408
28,407.5,408
29,407.6,408
30,407.7,408
31,407.9,408
32,407.6,408
33,408,408
34,408,408
35,407.8,408
36,407.8,408
37,407,408
38,407.6,408
39,407.9,408
40,408,408
41,407.8,408
42,407,408
43,407.8,408
44,407.8,408
45,408.1,409
46,408,409
47,406.3,409
48,407.6,409
49,408.2,409
50,407.9,410
