Run Number 4
Generation,Generation Average,Best Fitness Found
0,170.1,204
1,184,205
2,195.5,209
3,199.3,213
4,202,217
5,206.4,217
6,210.7,217
7,212.7,217
8,213,217
9,216,217
10,217,218
11,217,218
12,217.4,218
13,217,218
14,217.2,218
15,216.7,218
16,217.8,221
17,218.4,224
18,220.2,228
19,220.9,232
20,224.2,240
21,227.5,241
22,230.5,241
23,232.7,241
24,235.3,241
25,237.7,241
26,239.5,241
27,240.6,241
28,240.2,241
29,240.7,241
30,240.9,241
31,240.5,241
32,241,241
33,239.2,241
34,238.9,241
35,241,241
36,241,241
37,240.4,241
38,241.2,243
39,241.4,243
40,240.5,243
41,242,243
42,240.4,243
43,240.8,243
44,243,245
45,243.4,245
46,243.8,245
47,244,246
48,243.4,246
49,244.2,246
50,244.8,246
51,245.1,247
52,245.2,247
53,245.6,247
54,246.1,248
55,245.8,248
56,246.2,248
57,246.8,248
58,246.8,248
59,246.7,248
60,246.1,248
61,244.9,248
62,246.2,248
63,246.9,248
64,247.2,248
65,246.7,248
66,246.9,248
67,246.8,248
68,247.1,249
69,247.5,249
70,244.7,249
71,246.9,249
72,248,249
73,248.5,253
74,249.1,253
75,249.8,253
76,248.4,254
77,251,254
78,251.7,254
79,252.5,254
80,251.7,254
81,253,254
82,253.2,254
83,266.8,385
84,293.1,385
85,319.4,386
86,345.8,388
87,372.6,390
88,386.3,390
89,387.1,390
90,387.9,390
91,388.8,390
92,389,390
93,389.6,392
94,390.2,394
95,391.2,394
96,391.8,394
97,393.3,399
98,395,399
99,396.4,399
100,397.3,401
