Run Number 14
Generation,Generation Average,Best Fitness Found
0,393.6,404
1,396.9,404
2,400.3,411
3,402.7,411
4,404.1,411
5,405.4,415
6,406.5,415
7,408.6,416
8,410.8,416
9,412.2,416
10,413.7,416
11,414.8,416
12,415.2,416
13,415.5,416
14,415.3,416
15,415.8,416
16,415.9,416
17,415.7,416
18,415.9,416
19,415.9,416
20,416,416
21,416,416
22,415.8,416
23,416,417
24,416.2,417
25,416.4,417
26,416.5,417
27,416.7,417
28,416.9,417
29,417.1,418
30,416.9,418
31,417.2,418
32,417.3,418
33,417.3,418
34,417.5,418
35,416.9,418
36,417.7,418
37,417.9,418
38,417.8,418
39,418,418
40,418,418
41,418,418
42,417.8,418
43,417.9,419
44,417.5,419
45,417.9,419
46,417.9,419
47,417.3,419
48,418.2,419
49,418.2,419
50,418.5,419
51,418.7,419
52,418.5,419
53,418.7,419
54,417.8,419
55,419,419
56,418.8,419
57,419,419
58,419,419
59,418.3,419
60,419,419
61,419,419
62,418.5,419
63,419,419
64,419,419
65,419,419
66,419,419
67,418.7,419
68,419,419
69,419,419
70,418.7,419
71,419,419
72,419,419
73,418.7,419
74,418.7,419
75,418.8,419
76,418.4,419
77,419,419
78,418.7,419
79,419,419
80,418.4,419
81,419,419
82,418.3,419
83,418.7,419
84,419,419
85,418.7,419
86,418,419
87,418.7,419
88,419,419
89,419,419
90,418.9,419
91,419,419
92,418.6,419
93,418.9,419
94,418.7,419
95,418.9,419
96,419,419
97,418.9,419
98,418.9,419
99,419,419
100,419,419
