Gen,GenAvg,BestFit
0,391,406
1,396.9,406
2,399.6,406
3,400,406
4,400.3,406
5,402.7,407
6,404.1,407
7,405.5,407
8,406.5,407
9,406.6,407
10,406.8,407
11,406.7,407
12,406.9,407
13,407.1,408
14,406.8,408
15,407.2,408
16,407.3,408
17,407.4,408
18,407.5,408
19,406.9,408
20,407.8,408
21,407.9,408
22,407.9,408
23,408,408
24,407.9,408
25,408,408
26,407.9,408
27,408,408
28,407.7,408
29,407.9,409
30,408.2,409
31,408.4,409
32,408.6,409
33,408.6,409
34,409,410
35,408.8,410
36,409.1,410
37,408.7,410
38,409.3,410
39,409.5,410
40,409.7,410
41,409.9,410
42,409.4,410
43,409.7,410
44,410,412
45,410.3,412
46,410.4,412
47,410.8,412
48,411,412
49,411.2,412
50,411.3,412
51,411.4,412
52,410.8,412
53,411.5,412
54,411.7,412
55,411.8,412
56,412,412
57,411.8,412
58,411.7,412
59,411.9,413
60,412.3,413
61,411.7,413
62,412.6,414
63,412.8,414
64,412.3,414
65,412.6,414
66,411.9,414
67,413,414
68,413.2,414
69,413.5,416
70,413.8,416
71,414.1,416
72,414.7,416
73,415,416
74,415,416
75,415.3,416
76,415.3,416
77,415.5,416
78,415.8,416
79,416.2,418
80,416.2,418
81,416.8,418
82,417,418
83,417.4,418
84,417.8,418
85,418.1,419
86,417.7,419
87,417.9,419
88,418.1,419
89,418.1,419
90,418.5,419
91,418.7,419
92,418.9,419
93,418.4,419
94,419,419
95,417.4,419
96,419,419
97,419,419
98,418.6,419
99,418,419
100,418,419
