Gen,GenAvg,BestFit
0,389.5,402
1,394.1,402
2,398,402
3,399.5,402
4,400,403
5,401.1,403
6,401.5,403
7,402.3,403
8,402.5,403
9,402.6,403
10,401.9,403
11,402.9,403
12,403,403
13,403,403
14,401.4,403
15,403,403
16,403,403
17,403,403
18,403.4,407
19,403.9,407
20,404.7,407
21,405.6,408
22,406,408
23,406.8,408
24,406.3,408
25,406.8,408
26,407.3,409
27,407.6,409
28,408,409
29,408.5,410
30,408.3,410
31,409,410
32,409.2,410
33,409.6,411
34,409.8,411
35,409.5,411
36,410.3,411
37,410.5,411
38,409.6,411
39,410.8,411
40,410.8,411
41,411,411
42,411,411
43,410.9,411
44,411,411
45,409.9,411
46,410.9,411
47,411,411
48,411,411
49,410.6,411
50,409.5,411
51,410.3,411
52,410.3,411
53,410.7,411
54,410.8,411
55,410.6,411
56,410.4,411
57,411,411
58,411.1,412
59,411.2,412
60,410.8,412
61,410.9,412
62,410.3,412
63,411.6,412
64,411.7,412
65,411.9,412
66,412,412
67,412.1,413
68,412.2,413
69,411.5,413
70,412.4,413
71,412.6,413
72,412.5,413
73,412,413
74,411.5,413
75,412.8,413
76,413.1,416
77,412.9,416
78,413,416
79,412.9,416
80,413,416
81,413,416
82,412.7,416
83,412.7,416
84,412.7,416
85,412.7,416
86,413,416
87,412.9,416
88,412.6,416
89,412.9,416
90,413,416
91,413,416
92,413.1,416
93,412.7,416
94,413.1,416
95,413,416
96,413.2,416
97,413.5,416
98,413.6,416
99,413.7,416
100,413.8,416
