Run Number 1
Generation,Generation Average,Best Fitness Found
0,167.2,197
1,170.1,197
2,172.1,197
3,174.3,197
4,179.2,197
5,183,197
6,184.4,197
7,186.8,197
8,190.1,200
9,193.1,200
10,193.8,200
11,195.5,200
12,196.6,200
13,196.7,200
14,198.6,200
15,198.6,200
16,199.6,201
17,199.3,201
18,199.7,201
19,200.2,201
20,200.4,201
21,201,205
22,201.1,205
23,201.7,205
24,202.6,205
25,203.5,206
26,203.5,206
27,205,206
28,206,210
29,206.5,210
30,206.6,210
31,207.1,210
32,207.4,210
33,207.2,210
34,208.4,210
35,208.9,210
36,209.5,210
37,209.3,210
38,209.5,210
39,209.9,210
40,209,210
41,207.8,210
42,209.7,210
43,209.7,210
44,209.2,210
45,209.5,210
46,209.9,210
47,209.1,210
48,209.7,210
49,209.9,210
50,209.7,210
51,209.2,210
52,209.3,210
53,209.2,210
54,209.9,210
55,210,210
56,209.4,210
57,209.8,210
58,210,210
59,210,210
60,209.9,210
61,210.1,214
62,209.6,214
63,206.5,214
64,208.4,214
65,210.9,214
66,212,214
67,212.4,214
68,213.2,214
69,213.7,215
70,213.7,215
71,213.2,215
72,214.3,218
73,214.9,218
74,215.4,218
75,216.2,218
76,212.6,218
77,217.4,222
78,216.5,222
79,216.1,222
80,217.4,222
81,218.1,222
82,216.8,222
83,217.2,222
84,217.4,222
85,218,222
86,218.4,222
87,217.7,222
88,218.3,222
89,219,222
90,219.1,222
91,219.3,222
92,219,222
93,220,222
94,220.1,222
95,220.7,222
96,221,222
97,221.2,222
98,220.2,222
99,221,222
100,221.8,225
