Gen,GenAvg,BestFit
0,391.1,403
1,391.1,403
2,395,403
3,397.8,403
4,400.7,406
5,401.2,406
6,402.7,406
7,403.8,406
8,404.5,406
9,404.7,406
10,405.3,406
11,405.6,406
12,405.6,407
13,404.6,407
14,405.8,407
15,405.2,407
16,406.2,407
17,406.4,407
18,406.8,409
19,407,409
20,407.4,409
21,407.7,409
22,408,410
23,408.4,410
24,408.4,410
25,409.3,410
26,409.5,410
27,409.5,410
28,409.9,410
29,409.3,410
30,408.9,410
31,409.9,410
32,410,410
33,409.4,410
34,410,411
35,409.7,411
36,410.3,411
37,410.5,411
38,409.9,411
39,410.5,411
40,410.1,411
41,410.9,411
42,410.4,411
43,411,411
44,411,411
45,411,411
46,410.9,411
47,410.9,411
48,410.9,411
49,411,411
50,410.9,411
51,410.9,411
52,410.9,411
53,410.9,411
54,411,411
55,409.5,411
56,410.8,411
57,411,411
58,410.6,411
59,411,411
60,411,411
61,410.3,411
62,410.8,411
63,410.9,411
64,411,411
65,410.3,411
66,410.9,411
67,410.4,411
68,409.8,411
69,410.3,411
70,411.2,412
71,410.7,412
72,411.3,412
73,411.6,413
74,412,415
75,412.3,415
76,412.8,415
77,413.2,415
78,413.6,415
79,414,415
80,414,415
81,414.3,415
82,414.2,415
83,414.7,416
84,414.3,416
85,415.1,416
86,413.9,416
87,415.5,416
88,415.6,416
89,415.8,416
90,415.9,416
91,416,416
92,415.7,417
93,415.6,417
94,415.5,417
95,415.9,417
96,416.2,417
97,416.2,417
98,416.3,417
99,416.6,417
100,416.8,417
