Gen,GenAvg,BestFit
0,392.65,402
1,394.1,402
2,395.6,402
3,396.85,402
4,398.2,406
5,399.3,406
6,400.5,406
7,401.55,407
8,402.05,407
9,402.9,407
10,403.65,407
11,404.25,407
12,404.95,407
13,405.45,407
14,405.9,407
15,406.3,407
16,406.5,407
17,406.7,407
18,406.7,407
19,406.85,407
20,406.95,407
21,406.7,407
22,406.95,407
23,407,407
24,406.9,407
25,407,407
26,407,407
27,407,407
28,407,407
29,407,407
30,406.2,407
31,406.95,407
32,407,407
33,406.95,407
34,407,407
35,406.9,407
36,406.95,407
37,406.3,407
38,406.85,407
39,406.9,407
40,406.9,407
41,406.9,407
42,407,407
43,406.65,407
44,407,407
45,407,407
46,407,407
47,407,407
48,406.9,407
49,406.7,407
50,407,407
51,407,407
52,407,407
53,407.1,408
54,407.2,408
55,406.95,408
56,407.3,408
57,407.35,408
58,407.35,408
59,407.45,408
60,407.55,409
61,407.5,409
62,407.9,410
63,408.1,410
64,407.95,410
65,408.5,410
66,408.35,410
67,408.8,410
68,408.95,410
69,409.15,410
70,409.35,410
71,409.15,410
72,409.6,410
73,409.8,411
74,409.5,411
75,410.05,411
76,409.7,411
77,410.25,411
78,410.35,411
79,410.5,412
80,410.6,412
81,410.75,412
82,411,413
83,411.3,413
84,411.6,414
85,411.75,414
86,412,414
87,412.3,414
88,412.6,414
89,412.9,414
90,413.2,414
91,413.45,414
92,413.65,414
93,413.85,414
94,413.95,414
95,414,414
96,414,414
97,414,414
98,414,414
99,413.95,414
100,413.95,414
