Run Number 9
Generation,Generation Average,Best Fitness Found
0,392.2,403
1,394.6,403
2,396.15,403
3,397.85,405
4,399.5,410
5,400.5,410
6,402,410
7,403.3,410
8,404.55,410
9,405.55,410
10,406.15,410
11,406.65,410
12,407.45,411
13,407.9,411
14,408.4,411
15,408.85,412
16,409.2,412
17,409.7,414
18,410.3,414
19,410.8,414
20,411.35,415
21,411.7,415
22,411.95,415
23,412.4,415
24,412.85,415
25,413.25,415
26,413.8,416
27,414.15,416
28,414.25,416
29,414.4,416
30,414.5,416
31,414.6,416
32,414.85,416
33,415,416
34,415.15,416
35,415.25,417
36,415.5,417
37,415.65,417
38,415.75,417
39,415.9,417
40,415.65,417
41,416,417
42,416.15,417
43,416.35,417
44,416.25,417
45,416.4,417
46,416.25,417
47,416.4,417
48,416.6,417
49,416.7,417
50,416.75,417
51,416.8,417
52,416.75,417
53,416.9,417
54,416.85,417
55,417,417
56,416.9,417
57,416.45,417
58,416.75,417
59,417,417
60,416.8,417
61,416.85,417
62,416.85,417
63,417,417
64,417,417
65,417,417
66,416.95,417
67,416.85,417
68,416.95,417
69,416.8,417
70,417,417
71,416.9,417
72,416.9,417
73,416.45,417
74,416.85,417
75,416.9,417
76,416.9,417
77,416.95,417
78,416.95,417
79,417,417
80,416.9,417
81,417,417
82,417,417
83,415.65,417
84,416.65,417
85,416.85,417
86,416.85,417
87,416.5,417
88,416.55,417
89,416.75,417
90,416.9,417
91,417,417
92,416.85,417
93,416.95,417
94,416.9,417
95,417,417
96,416.9,417
97,417,417
98,417,417
99,416.7,417
100,416.7,417
