Run Number 28
Generation,Generation Average,Best Fitness Found
0,390.55,402
1,392.7,402
2,395,403
3,396.7,403
4,397.7,403
5,398.95,404
6,400.05,404
7,401.25,406
8,402,407
9,403.1,407
10,403.8,407
11,404.45,407
12,404.9,407
13,405.2,407
14,405.5,407
15,405.9,407
16,406.1,407
17,406.3,407
18,406.55,407
19,406.55,408
20,406.85,408
21,407.15,408
22,407.1,408
23,407.35,409
24,407.5,409
25,407.7,409
26,407.85,409
27,408.05,409
28,408.25,409
29,408.5,411
30,408.65,411
31,408.85,411
32,409,411
33,409.15,411
34,409.45,412
35,409.5,412
36,409.75,412
37,410.05,412
38,410.35,412
39,410.65,412
40,410.8,412
41,411.1,412
42,411.3,412
43,411.55,413
44,411.75,413
45,412,413
46,412.25,414
47,412.4,414
48,412.6,414
49,412.8,415
50,412.8,415
51,412.95,415
52,413.2,415
53,413.2,415
54,413.45,415
55,413.75,415
56,413.9,415
57,414.1,415
58,414.3,415
59,414.3,415
60,414.3,415
61,414.35,415
62,414.45,415
63,414.3,415
64,414.5,415
65,414.5,415
66,414.7,416
67,414.85,416
68,415,416
69,415.1,416
70,415.3,416
71,415.4,416
72,415.4,416
73,415.55,416
74,415.5,416
75,415.45,416
76,414.95,416
77,415.4,416
78,415.65,416
79,415.4,416
80,415.55,416
81,415.65,416
82,415.65,416
83,415.85,416
84,415.95,416
85,415.65,416
86,415.85,416
87,415.85,416
88,415.65,416
89,415.95,416
90,415.95,416
91,416,416
92,415.8,416
93,415.85,416
94,415.7,416
95,415.15,416
96,415.65,416
97,415.7,417
98,416.1,417
99,416.05,417
100,416.25,417
