Run Number 27
Generation,Generation Average,Best Fitness Found
0,390.65,405
1,392.95,405
2,394.65,405
3,396.3,405
4,398.1,405
5,399.4,405
6,400.65,405
7,401.65,405
8,402.6,405
9,403.5,405
10,404.3,405
11,404.75,405
12,404.85,405
13,404.95,405
14,405,405
15,404.95,405
16,405,405
17,404.9,405
18,405,405
19,404.95,405
20,405,405
21,405,405
22,404.9,405
23,405,405
24,404.8,405
25,405,405
26,404.95,405
27,405,405
28,404.9,405
29,405,405
30,404.95,405
31,404.9,405
32,404.95,405
33,405,405
34,404.95,405
35,405.1,406
36,405.15,406
37,405.25,406
38,405.35,406
39,405.45,406
40,405.55,406
41,405.6,406
42,405.6,406
43,405.7,406
44,405.8,406
45,405.9,406
46,406.05,407
47,405.7,407
48,406.1,407
49,406.2,407
50,406.25,407
51,406.05,407
52,406.4,407
53,406.2,407
54,406.25,407
55,406.6,407
56,406.7,407
57,406.8,407
58,406.5,407
59,406.85,407
60,406.7,407
61,406.75,407
62,407,407
63,407.05,408
64,406.8,408
65,407.1,408
66,407.05,408
67,407.1,408
68,406.95,408
69,407.3,408
70,407.4,408
71,407.2,408
72,407.5,408
73,407.6,408
74,407.75,409
75,407.15,409
76,407.85,409
77,408.05,409
78,407.35,409
79,408.1,409
80,408.4,410
81,408.55,410
82,408.75,410
83,408.9,410
84,409.1,410
85,408.65,410
86,409.35,410
87,409.05,410
88,409.2,410
89,409.6,410
90,409.7,410
91,409.8,410
92,409.85,410
93,409.85,410
94,409.6,410
95,410,410
96,410,410
97,410,410
98,410,410
99,410,410
100,410.05,411
