Gen,GenAvg,BestFit
0,389.65,402
1,392.7,402
2,394.6,403
3,396.6,403
4,398.25,406
5,399.55,406
6,400.95,407
7,402.2,407
8,403.3,407
9,403.9,407
10,404.55,407
11,405.05,407
12,405.45,407
13,405.9,407
14,406.3,407
15,406.45,407
16,406.55,407
17,406.65,407
18,406.7,408
19,406.9,408
20,407.1,408
21,407.3,408
22,407.4,408
23,407.6,410
24,407.8,410
25,408,410
26,408.3,410
27,408.6,410
28,408.8,410
29,408.95,410
30,408.75,410
31,409.15,410
32,409.35,410
33,409.5,410
34,409.45,410
35,409.8,410
36,409.9,410
37,410,410
38,410,410
39,410,410
40,409.9,410
41,409.95,410
42,410,410
43,409.45,410
44,409.75,410
45,410.05,411
46,409.95,411
47,410.1,411
48,410.15,411
49,410.25,411
50,410.2,411
51,410.4,411
52,410.5,411
53,410.5,411
54,410.65,411
55,410.55,411
56,410.8,411
57,410.9,411
58,410.95,411
59,410.9,411
60,411,411
61,410.95,411
62,410.75,411
63,410.7,411
64,410.95,412
65,411.1,412
66,411.15,412
67,411,412
68,411.1,412
69,411.2,412
70,411.3,412
71,411.4,412
72,411.5,413
73,411.5,413
74,411.65,413
75,411.75,413
76,411.9,413
77,411.9,413
78,412.05,413
79,412.25,413
80,412.2,413
81,412.2,413
82,412.45,414
83,412.65,414
84,412.65,414
85,412.85,414
86,412.95,414
87,413.1,415
88,412.9,415
89,413.45,415
90,413.75,415
91,414.05,415
92,414.2,415
93,414.3,415
94,414.5,415
95,414.5,415
96,414.5,415
97,414.55,415
98,414.55,415
99,414.7,415
100,414.65,415
