Run Number 26
Generation,Generation Average,Best Fitness Found
0,388.5,403
1,391,403
2,393.2,403
3,395.1,403
4,396.75,403
5,398.05,403
6,399,403
7,399.95,403
8,400.9,404
9,401.8,404
10,402.4,404
11,402.9,404
12,403.05,404
13,403.15,404
14,403.35,404
15,403.45,405
16,403.5,405
17,403.7,405
18,403.7,405
19,403.95,405
20,404,405
21,403.9,405
22,404.25,405
23,404.45,405
24,404.55,405
25,404.6,405
26,404.7,405
27,404.65,405
28,404.65,405
29,404.75,405
30,404.85,405
31,404.95,405
32,405.05,406
33,405.1,407
34,405.2,407
35,405.45,408
36,405.65,408
37,405.9,408
38,406.15,408
39,406.4,408
40,406.8,410
41,407.2,410
42,407.65,410
43,407.9,410
44,408.5,414
45,408.85,414
46,409.35,414
47,409.9,415
48,410.55,415
49,411,415
50,411.7,415
51,412.3,415
52,412.85,416
53,413.35,416
54,413.85,416
55,414.1,416
56,414.5,416
57,414.7,416
58,414.95,416
59,415.15,416
60,415.05,416
61,415.4,416
62,415.5,416
63,415.25,416
64,415.6,416
65,415.8,418
66,415.55,418
67,415.6,418
68,416.05,418
69,416.4,419
70,416.45,419
71,416.4,419
72,415.95,419
73,416.6,419
74,416.9,419
75,417.1,419
76,417.45,420
77,417.4,420
78,417.45,420
79,417.65,420
80,418.05,420
81,417.8,420
82,418.65,420
83,418.75,420
84,419.05,420
85,419.05,420
86,419.1,420
87,419.4,420
88,418.9,420
89,419,420
90,419.3,420
91,419.5,420
92,419.55,420
93,419.45,420
94,419.65,420
95,418.9,420
96,419.75,420
97,419.45,420
98,419.85,420
99,419.8,420
100,419.9,420
