Gen,GenAvg,BestFit
0,391.9,402
1,393.45,402
2,395.2,403
3,396.65,403
4,397.25,403
5,397.85,403
6,398.75,404
7,399.6,404
8,400.2,404
9,400.9,404
10,401.6,404
11,401.95,404
12,402.25,404
13,402.45,404
14,402.75,404
15,403.15,404
16,403.45,404
17,403.35,404
18,403.6,404
19,403.6,404
20,403.75,404
21,403.95,404
22,403.8,404
23,404,404
24,403.8,404
25,403.95,404
26,404,404
27,403.65,404
28,403.75,404
29,403.95,404
30,403.7,404
31,404,404
32,403.8,404
33,404,404
34,404,404
35,404,404
36,403.8,404
37,403.9,404
38,403.5,404
39,403.8,404
40,403.9,404
41,403.9,404
42,404,404
43,404,404
44,404,404
45,403.8,404
46,403.9,404
47,403.9,404
48,403.85,404
49,404,404
50,404,404
51,403.95,404
52,403.65,404
53,404.05,405
54,404,405
55,404.2,405
56,404.2,405
57,404.25,405
58,404.25,405
59,404.45,405
60,404.3,405
61,404.45,405
62,404.65,405
63,404.55,405
64,404.8,405
65,404.9,405
66,405,405
67,404.55,405
68,404.95,405
69,404.9,405
70,405,405
71,405.05,406
72,405,406
73,405.2,406
74,405.3,406
75,405.4,406
76,405.5,406
77,405.35,406
78,405.65,406
79,405.75,406
80,405.85,406
81,405.95,406
82,405.95,406
83,406,406
84,405.9,406
85,405.8,406
86,406,406
87,406,406
88,405.6,406
89,406,406
90,405.95,406
91,406,406
92,406,406
93,406,406
94,406,406
95,406,406
96,406,406
97,406,406
98,405.95,406
99,406.1,407
100,406.15,407
