Gen,GenAvg,BestFit
0,390.3,400
1,393.5,400
2,395.8,400
3,397.8,400
4,399.1,400
5,399.5,400
6,399.9,400
7,399.9,400
8,399.9,400
9,399.9,400
10,400,400
11,400.1,401
12,400.1,401
13,400.4,401
14,400.4,401
15,400.4,401
16,400.5,401
17,399.5,401
18,400.7,401
19,400.6,401
20,401,401
21,400.9,401
22,400.9,401
23,400.9,401
24,400.9,401
25,401,401
26,401.5,406
27,402.7,414
28,404.5,414
29,406.8,414
30,409.3,414
31,411.9,414
32,412.9,414
33,413.7,414
34,413.5,414
35,413.9,414
36,414,414
37,413.9,414
38,413.9,414
39,413.9,414
40,414,414
41,413.9,414
42,413.7,414
43,413.9,414
44,414,414
45,414,414
46,413.9,414
47,414.1,415
48,413.6,415
49,413.5,415
50,414,415
51,414.1,415
52,414.4,415
53,414.5,415
54,414.5,415
55,414.8,415
56,414.6,415
57,414.8,415
58,414.8,415
59,414.9,415
60,414.8,415
61,415,415
62,414.8,415
63,414.8,415
64,414.9,415
65,413.8,415
66,414.1,415
67,415,415
68,414.6,415
69,415,415
70,414.9,415
71,414.9,415
72,414.9,415
73,414.8,415
74,414.8,415
75,414.8,415
76,415,415
77,414.8,415
78,415,415
79,414.6,415
80,413.7,415
81,414.9,415
82,414.8,415
83,414.8,415
84,414.9,415
85,414.9,415
86,414.1,415
87,414.3,415
88,414.6,415
89,414.8,415
90,414.8,415
91,414.8,415
92,414.6,415
93,415,415
94,414.9,415
95,415,415
96,414.8,415
97,414.8,415
98,414.8,415
99,414.8,416
100,415.3,416
101,415.2,416
102,415.6,416
103,415.6,416
104,415.9,416
105,415.9,416
106,415.9,416
107,415.7,416
108,415.7,416
109,415.7,416
110,416,416
111,416,416
112,415.9,416
113,415.8,416
114,415.5,416
115,415.7,416
116,416,416
117,416,416
118,414.2,416
119,415.9,416
120,415.7,416
121,415.4,416
122,415.7,416
123,415.4,416
124,415.9,416
125,415.8,416
126,415.7,416
127,415.7,416
128,416,416
129,415.4,416
130,415.7,416
131,415.7,416
132,415.9,416
133,416,416
134,416,416
135,415.7,416
136,416,416
137,416,416
138,416,416
139,416,416
140,415.9,416
141,415.4,416
142,416,416
143,416,416
144,416,416
145,416,416
146,416,416
147,416,416
148,416,416
149,415.8,416
150,415.7,416
151,416,416
152,416.1,417
153,416.2,417
154,416.5,418
155,416.2,418
156,416.4,418
157,416.6,418
158,417.1,418
159,417.3,418
160,417.4,418
161,417.5,418
162,417.5,418
163,417.6,418
164,417.3,418
165,417.5,418
166,416.2,418
167,417.5,418
168,417.9,418
169,417.9,418
170,417.7,418
171,418,418
172,417.7,418
173,417.6,418
174,417.6,418
175,417.8,418
176,418,418
177,417.6,418
178,417.8,418
179,418,418
180,417.8,418
181,417.8,418
182,417.2,418
183,417.6,418
184,417.9,418
185,418,418
186,417.3,418
187,417.2,418
188,417.9,418
189,417.9,418
190,418,418
191,418,418
192,417.7,418
193,417.2,418
194,418,418
195,418,418
196,417.9,418
197,417.6,418
198,417.9,418
199,417.8,418
200,417.6,418
201,418,418
202,418,418
203,417.9,418
204,418,418
205,417.9,419
206,417,419
207,418.1,419
208,418.2,419
209,418.4,419
210,417,419
211,418.6,419
212,418.1,419
213,418.1,419
214,418.8,419
215,418.3,419
216,418.5,419
217,419,419
218,419,419
219,417.9,419
220,418.9,419
221,419,419
222,417.9,419
223,418,419
224,417.9,419
225,418.9,419
226,418.8,419
227,418.9,419
228,419,419
229,418,419
230,419,419
231,419,419
232,419,419
233,419,419
234,419,419
235,419,419
236,419,419
237,418.7,419
238,418.1,419
239,418.7,419
240,418.3,419
241,417.8,419
242,418.9,419
243,418.9,419
244,417.8,419
245,418.9,419
246,417.9,419
247,418.9,419
248,418.9,419
249,418.8,419
250,418.8,419
