Run Number 2
Generation,Generation Average,Best Fitness Found
0,394.8,402
1,397.2,403
2,398.6,403
3,399.4,403
4,400.6,403
5,401.8,403
6,401.8,403
7,402.4,403
8,402.8,403
9,403.1,404
10,403,404
11,403,404
12,403.5,407
13,404,407
14,404.7,407
15,405.3,407
16,406,407
17,406.4,407
18,406.6,407
19,406.5,407
20,406.9,407
21,406.9,407
22,407,407
23,406.6,407
24,406.7,407
25,407.1,408
26,407.1,408
27,406.8,408
28,407,408
29,407.2,408
30,407.4,408
31,407.2,408
32,407.7,408
33,407.4,408
34,407.5,408
35,407.8,408
36,408,408
37,408,408
38,407.1,408
39,407.9,408
40,406.1,408
41,406.3,408
42,406.8,408
43,407.8,408
44,407.9,408
45,408,408
46,407.4,408
47,406.8,408
48,407.2,408
49,407.4,408
50,407.8,408
51,407.6,408
52,408,408
53,406.4,408
54,408,408
55,408,408
56,406.8,408
57,407.2,408
58,408,408
59,406.8,408
60,408,408
61,407.4,408
62,407.6,408
63,407.4,408
64,408,408
65,407.9,408
66,408,408
67,408,408
68,408,408
69,408,408
70,407.5,408
71,408,408
72,407,408
73,407.1,408
74,407.8,408
75,407.4,408
76,408,408
77,408,408
78,407.4,408
79,408.2,409
80,407.2,409
81,407.6,410
82,408.6,410
83,409,410
84,409.4,410
85,409.8,410
86,409.8,410
87,409.6,410
88,410,410
89,410,410
90,410,410
91,409.4,410
92,409.7,410
93,410,410
94,409.8,410
95,410,410
96,410,410
97,409.6,410
98,410,410
99,409,410
100,409.1,410
101,408.4,410
102,409.7,410
103,409.1,410
104,409.8,410
105,410,410
106,409.1,410
107,409.8,410
108,409.8,410
109,409.1,410
110,408.9,410
111,410,410
112,408.2,410
113,408.9,410
114,408.7,410
115,408.7,410
116,409.3,410
117,409.4,410
118,409.8,410
119,409.1,410
120,409.8,410
121,409.1,410
122,410,410
123,409.8,410
124,410,410
125,409.9,410
126,410,410
127,409.3,410
128,409.8,410
129,410,410
130,408.2,410
131,408.5,410
132,410.2,414
133,410.8,414
134,410.8,414
135,412,414
136,411.9,414
137,412.8,414
138,413.5,414
139,413.9,414
140,414,414
141,414,414
142,414,414
143,414,414
144,414,414
145,412.7,414
146,413.8,415
147,414.4,415
148,414.6,415
149,414.8,415
150,415,415
151,415,415
152,415,415
153,415.1,416
154,415.2,416
155,415.4,416
156,415.2,416
157,415.7,416
158,415.7,416
159,415.9,416
160,415.2,416
161,416.1,417
162,416.3,418
163,416.1,418
164,416.7,418
165,416,418
166,417.1,419
167,417.4,419
168,418,419
169,418.3,419
170,418.7,419
171,417.2,419
172,418.2,419
173,419,419
174,419,419
175,418.7,419
176,418.9,419
177,419,419
178,417.2,419
179,418,419
180,418,419
181,419,419
182,418.1,419
183,418.9,419
184,419,419
185,416.2,419
186,419,419
187,419,419
188,417.8,419
189,418.6,419
190,419,419
191,419.1,420
192,419.2,420
193,419.4,420
194,419.5,420
195,419.5,420
196,419.6,420
197,419.1,420
198,419.7,420
199,420,420
200,420,420
201,419.7,420
202,419.3,420
203,419.8,420
204,419.9,420
205,420,420
206,420.2,421
207,419.9,421
208,419.4,421
209,419.8,421
210,420.3,421
211,420.3,421
212,420.4,421
213,420.5,421
214,420.4,421
215,420.5,421
216,420.9,421
217,420.2,421
218,420.8,421
219,420.5,421
220,419.5,421
221,420.5,421
222,420.8,421
223,421,421
224,420.8,421
225,420,421
226,420.3,421
227,421,421
228,420.9,421
229,421.1,422
230,420.7,422
231,420.3,422
232,421.2,422
233,421.4,422
234,421.6,422
235,421.8,422
236,420.2,422
237,422,422
238,420.7,422
239,420.4,422
240,421.9,422
241,421.8,422
242,421.5,422
243,419.4,422
244,421.5,422
245,421.8,422
246,420.5,422
247,421.4,422
248,421.9,422
249,421.3,422
250,421.6,422
