Gen,GenAvg,BestFit
0,395.1,402
1,398,404
2,399.4,404
3,401.4,405
4,402.2,405
5,403.4,405
6,404.2,405
7,404.6,405
8,404.9,405
9,404.7,405
10,405,405
11,404.8,405
12,405,405
13,405,405
14,405,405
15,405,405
16,404.9,405
17,404.9,405
18,405,405
19,404.9,405
20,405,405
21,405.1,406
22,405.3,407
23,405.5,407
24,405.8,407
25,406.3,408
26,406.5,408
27,407,408
28,406.9,408
29,407.4,408
30,407.6,408
31,407.8,408
32,407.8,408
33,408,408
34,408,408
35,408.1,410
36,408,410
37,408.5,411
38,409.1,411
39,409.7,411
40,410.3,411
41,410.9,411
42,411.1,412
43,411,412
44,411.1,412
45,411.2,412
46,411.4,413
47,411.5,413
48,411.8,413
49,412.1,413
50,412.5,413
51,412.6,413
52,412.8,413
53,412.9,413
54,412.8,413
55,412.9,413
56,412.9,413
57,412.9,413
58,413,413
59,413,413
60,412.9,413
61,412.7,413
62,412.9,413
63,412.8,413
64,412.9,413
65,412.9,413
66,412.7,413
67,413,413
68,412.8,413
69,412.9,413
70,413,413
71,413,413
72,413,413
73,413,413
74,412.6,413
75,412.8,413
76,412.9,413
77,412.8,414
78,413,414
79,413,414
80,413.4,414
81,413.1,414
82,413.6,414
83,413.6,414
84,413.6,414
85,414,414
86,413.9,414
87,413.8,414
88,413.9,414
89,413.9,414
90,413.9,414
91,413.9,414
92,413.9,414
93,413.7,414
94,414,414
95,413.6,414
96,413.9,414
97,413.9,414
98,414,414
99,413.7,414
100,413.9,414
101,414,414
102,412.5,414
103,413.8,414
104,414,414
105,413.6,414
106,413.8,414
107,414,414
108,414.1,415
109,410.6,415
110,414.1,415
111,413.2,415
112,414.2,415
113,414.5,416
114,414.4,416
115,414.9,416
116,415.1,416
117,415.2,416
118,415.7,416
119,415.9,416
120,415.2,416
121,415.3,416
122,415.7,416
123,416,416
124,414.6,416
125,416,416
126,415.4,416
127,415.5,416
128,415.9,416
129,416,416
130,415,416
131,415.8,416
132,415,416
133,415.3,416
134,415.7,416
135,415,416
136,415,416
137,415.7,416
138,414.7,416
139,416,416
140,415.4,416
141,415.6,416
142,416,416
143,415,416
144,416,416
145,415,416
146,415,416
147,414.7,416
148,416,416
149,414,416
150,414.8,416
151,416,416
152,413,416
153,416,416
154,415.9,416
155,415.6,416
156,416,416
157,415.7,416
158,415.9,416
159,415.4,416
160,415.8,417
161,415.1,417
162,416.2,417
163,416.4,417
164,416.2,417
165,416.3,417
166,416.7,417
167,416.3,417
168,417,417
169,416.9,417
170,415.3,417
171,416.3,417
172,416.1,417
173,417,417
174,415.7,417
175,416.9,417
176,417,417
177,417,417
178,416.9,417
179,416.9,417
180,417,417
181,416,417
182,416.9,417
183,417,417
184,416.5,417
185,417,417
186,417,417
187,416.7,417
188,416.2,417
189,416,417
190,416,417
191,417,417
192,416.5,417
193,417,417
194,416.6,417
195,416.9,417
196,416.9,417
197,417,417
198,417,417
199,416.2,417
200,417,417
201,417,417
202,416.1,417
203,417.1,418
204,417.2,418
205,417.2,418
206,417.1,418
207,417.5,418
208,417.7,418
209,417.7,418
210,418,418
211,418,418
212,418,418
213,417.7,418
214,417.9,418
215,417.9,418
216,417.2,418
217,417.7,418
218,418,418
219,418,418
220,418,418
221,417,418
222,416.7,418
223,418,418
224,415.7,418
225,417.8,418
226,417,418
227,417.2,418
228,417.7,418
229,417.8,418
230,417.8,418
231,417,418
232,417.5,418
233,417.5,418
234,416.7,418
235,416.7,418
236,417.7,418
237,417.1,419
238,416.1,419
239,417.2,419
240,417.5,419
241,418.4,419
242,418.6,419
243,418.8,419
244,417.5,419
245,418.7,419
246,419,419
247,418.6,419
248,418.7,419
249,415.8,419
250,418.9,419
