Run Number 3
Generation,Generation Average,Best Fitness Found
0,387.4,404
1,394.5,404
2,396.4,404
3,397.2,404
4,398.9,405
5,400.8,405
6,402.4,405
7,403.8,405
8,404.7,405
9,404.9,405
10,405,405
11,405,405
12,405,405
13,405,405
14,405,406
15,405,406
16,405.2,406
17,405.5,407
18,405.7,407
19,406,407
20,406.4,407
21,406.6,407
22,406.8,407
23,406.9,407
24,407,407
25,406.9,407
26,406.8,407
27,407,407
28,407,407
29,407,407
30,407,407
31,407.4,411
32,407.8,411
33,408.6,411
34,409.4,411
35,410.3,412
36,411.1,415
37,411.6,415
38,411.9,415
39,412.8,415
40,413.2,415
41,413.7,415
42,413.7,415
43,413.5,415
44,414.5,415
45,414.4,415
46,414.9,415
47,414.6,415
48,414.6,415
49,414.7,415
50,414.2,415
51,414.4,415
52,414.6,415
53,414.4,415
54,415,416
55,414.7,416
56,415,416
57,415.3,417
58,415.3,417
59,414.5,417
60,415.7,417
61,416.3,417
62,416.6,417
63,416.8,417
64,417,417
65,417,417
66,417,417
67,416.3,417
68,415.4,417
69,416.3,417
70,416.3,417
71,416.9,417
72,417,417
73,416.3,417
74,415.9,417
75,417,417
76,416,417
77,416.1,417
78,416.3,417
79,416.2,417
80,416.6,417
81,416.2,417
82,415.6,417
83,415.4,417
84,417,417
85,417,417
86,417,417
87,416.2,417
88,415.9,417
89,416.6,417
90,416.6,417
91,416.8,417
92,417,417
93,416.6,417
94,415.7,417
95,416.9,417
96,415.9,417
97,415.9,417
98,416.1,417
99,415.7,417
100,416.9,417
101,416.5,417
102,416.9,417
103,416.2,417
104,416.6,417
105,416.7,417
106,416.3,417
107,416.5,417
108,416.5,417
109,416.1,417
110,416.5,417
111,416,417
112,415.8,417
113,416.3,417
114,416.2,417
115,416.7,417
116,416.8,417
117,416.9,417
118,416.5,417
119,416,417
120,416.9,417
121,416.8,417
122,416.2,417
123,416.8,417
124,416.5,417
125,416.8,417
126,416.9,417
127,416.4,417
128,416.9,417
129,416.4,417
130,416.8,417
131,416.9,417
132,417,417
133,416.5,417
134,417,417
135,416.3,417
136,416.7,417
137,417,417
138,416.7,417
139,417,417
140,415.6,417
141,417,417
142,416.9,417
143,417.2,418
144,417,418
145,417.5,418
146,417.5,418
147,417.8,418
148,417.2,418
149,418,418
150,418,418
151,418.1,419
152,418.1,419
153,418.1,419
154,416.8,419
155,417.4,419
156,418.1,419
157,418.2,419
158,416.7,419
159,418.8,419
160,418.9,419
161,417.8,419
162,418.9,419
163,418.8,419
164,419,419
165,417.8,419
166,419,419
167,418.9,419
168,418.9,419
169,418.5,419
170,418.9,419
171,419,419
172,418.7,419
173,418.9,419
174,418.6,419
175,419,419
176,418.9,419
177,419,419
178,418.7,419
179,418.6,419
180,418.9,419
181,417.3,419
182,419,419
183,419,419
184,418.5,419
185,418.7,419
186,418.4,419
187,418.8,419
188,418.3,419
189,418.3,419
190,417.7,419
191,417,419
192,419,419
193,418.4,419
194,418.8,419
195,419,419
196,418.8,419
197,414.9,419
198,416.1,419
199,416.4,419
200,417.8,419
201,418.4,419
202,419.1,420
203,419,420
204,417.4,420
205,419.4,420
206,419.1,420
207,419.2,420
208,419.8,420
209,419.5,420
210,420,420
211,420,420
212,419.9,420
213,419.9,420
214,419.2,420
215,419.5,420
216,419.2,420
217,419.2,420
218,419.4,420
219,419.7,420
220,419.7,420
221,419.5,420
222,418,420
223,419.5,420
224,419,420
225,419.2,420
226,419.9,420
227,418.8,420
228,419.8,420
229,419.9,420
230,419,420
231,420,420
232,420,420
233,418.9,420
234,420,420
235,419.1,420
236,419.6,420
237,416.2,420
238,419.3,420
239,419.3,420
240,420,420
241,419.3,420
242,415.6,420
243,418.4,420
244,419.8,420
245,419.3,420
246,419.9,420
247,420,420
248,419.8,420
249,420,420
250,420,420
